,merchantnum_amount_sum_3,merchantnum_amount_week_diff_sum_3,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,newmerch_30,newmerch_15,cardnum_merchantnum_30,cardnum_merchantnum_15,cardnum_zip_30,cardnum_state_30,Fraud
7342,1391.35,586.3789554877957,1204.0800000000004,363.8498276152633,1,1,10,6,9,4,0
7343,8059.3,6026.773574852892,2379.31,1151.7546193650967,0,0,6,6,6,6,0
7344,32.0,-388.1150861923684,32.0,-388.1150861923684,0,0,1,1,0,0,0
7345,32130.75,25408.90862092211,32251.11,24339.44161809007,5,4,10,9,10,6,1
7346,3671.3,-879.4476923709873,997.57,-227.51613070457265,1,0,24,11,21,15,0
7347,240.0,-180.11508619236838,384.25,-423.1902944425347,2,1,19,8,18,12,0
7348,883.0,462.8849138076316,883.0,462.8849138076316,0,0,4,2,6,5,0
7349,1691.6,886.6289554877956,2894.9,935.361080528288,4,0,18,7,16,10,0
7350,106.0,-314.1150861923684,2216.25,1411.2789554877954,0,0,6,6,6,4,0
7351,4913.75,4493.634913807631,161554.61999999994,147770.48818673115,2,1,41,34,40,19,1
7352,34183.99,27042.03353472974,34304.35,25972.5665318977,5,4,10,9,10,6,1
7353,8564.7,6112.058488660524,1791.29,986.3189554877955,1,0,6,3,6,5,0
7354,921.68,-1422.714877791548,24.0,-396.1150861923684,1,0,4,2,4,4,0
7355,3898.81,2319.1885389874633,3548.8499999999995,2741.409705557465,1,1,4,3,4,2,0
7356,162.61,-642.3610445122043,2289.95,1449.7198276152633,1,1,3,3,3,3,0
7357,948.08,-1816.4299639839167,26.4,-393.7150861923684,0,0,3,3,3,3,0
7358,1033.7099999999996,-646.7503447694736,306.78,-533.4501723847368,1,1,4,3,4,3,0
7359,5194.68,3934.3347414228947,469.2,-758.3553806349031,2,1,19,8,18,12,0
7360,1237.5,817.3849138076317,1237.5,817.3849138076317,0,0,1,0,2,1,0
7361,412.87,-7.245086192368376,494.94,-765.4052585771052,4,3,17,9,14,8,0
7362,7.0,-413.1150861923684,29.3,-810.9301723847368,1,0,7,5,4,3,0
7363,82.91,-337.2050861923684,82.91,-337.2050861923684,2,2,4,3,4,2,0
7364,304.0,-116.11508619236838,304.0,-116.11508619236838,0,0,0,0,1,1,0
7365,22.87,-397.2450861923684,147.57,-1816.9074193323727,7,5,19,6,14,6,0
7366,6.49,-413.62508619236837,6.49,-413.62508619236837,0,0,1,1,1,1,0
7367,214.32,-205.7950861923684,214.32,-205.7950861923684,1,1,5,4,5,3,0
7368,190.0,-230.11508619236838,190.0,-230.11508619236838,3,2,6,2,5,2,0
7369,221.85,-1458.6103447694736,136.85,-1123.4952585771052,2,1,9,6,8,6,0
7370,1554.3,1134.1849138076316,1691.15,10.68965523052634,2,1,9,6,8,6,0
7371,357.22,-832.6070028320403,23.5,-396.6150861923684,0,0,4,2,4,4,0
7372,387.12,-32.995086192368376,599.0699999999998,-590.7570028320403,8,4,33,20,27,19,0
7373,16.5,-403.6150861923684,16.5,-403.6150861923684,0,0,3,3,2,3,0
7374,300.0,-1380.4603447694735,667.0,-1433.5754309618421,0,0,4,3,4,3,0
7375,13356.649999999998,10901.539238730194,25.97,-394.1450861923684,0,0,2,2,2,2,0
7376,184.5,-235.61508619236838,184.5,-235.61508619236838,0,0,2,1,2,2,0
7377,10.14,-409.9750861923684,505.08,-1175.3803447694736,4,3,18,10,14,8,0
7378,101.19,-318.9250861923684,1241.19,400.95982761526324,0,0,6,3,6,4,0
7379,101.01,-703.9610445122045,1934.07,-30.4074193323728,1,1,21,14,21,11,0
7380,22.48,-782.4910445122043,11.7,-408.4150861923684,0,0,1,1,1,1,0
7381,110.37,-309.7450861923684,280.68,-559.5501723847367,0,0,2,2,3,3,0
7382,1913.01,1492.8949138076316,1937.01,1096.7798276152632,1,0,4,3,4,4,0
7383,33.88,-806.3501723847368,33.88,-806.3501723847368,0,0,1,1,1,1,0
7384,472.8,-752.2861307045728,335.0,-85.11508619236838,1,0,9,6,9,5,0
7385,1305.48,-269.2029611518761,340.75,-464.22104451220423,0,0,4,1,4,3,0
7386,222.95,-197.1650861923684,222.95,-197.1650861923684,1,0,3,1,2,1,0
7387,511.98,-328.25017238473674,271.98,-148.13508619236836,0,0,6,4,6,6,0
7388,329.0,-91.11508619236838,329.0,-91.11508619236838,1,1,8,3,7,5,0
7389,95.88,-711.5602944425348,193.54,-2191.052505524741,7,5,19,6,14,6,0
7390,36120.08,28558.008448537374,36240.44,27488.54144570533,5,4,10,9,10,6,1
7391,946.08,525.9649138076317,4093.23,1678.3168664633868,3,1,44,25,39,12,0
7392,1692.2600000000002,467.1738692954274,700.82,-524.2661307045726,1,1,7,7,7,5,0
7393,519.0,98.88491380763162,519.0,98.88491380763162,0,0,2,1,3,3,0
7394,375.41,-884.9352585771053,375.41,-884.9352585771053,0,0,4,1,1,1,0
7395,147.0,-273.1150861923684,2081.07,-303.5225055247412,1,1,21,14,22,12,0
7396,41.35,-378.7650861923684,161595.96999999994,147391.72310053874,2,1,42,35,41,19,0
7397,330.6,-509.6301723847368,2152.25,471.7896552305265,1,0,22,8,20,10,0
7398,626.4,-213.8301723847368,564.8,144.68491380763157,0,0,2,1,2,2,0
7399,8.69,-411.4250861923684,25.69,-781.7502944425348,0,0,5,4,5,5,0
7400,568.85,-691.4952585771051,238.25,-181.86508619236838,2,1,6,4,6,4,0
7401,38216.529999999984,30234.343362345004,38336.889999999985,29164.876359512964,5,4,10,9,10,6,1
7402,8.5,-411.6150861923684,1642.51,32.56791097559136,3,1,24,12,21,16,0
7403,967.64,-2216.9850501762853,19.56,-400.5550861923684,0,0,1,1,1,1,0
7404,738.55,-941.9103447694736,233.3,-606.9301723847368,4,1,16,6,11,8,0
7405,10855.83,9175.369655230526,167257.11999999994,152632.75801434641,2,1,42,35,41,19,1
7406,2494.4,2074.284913807632,2494.4,2074.284913807632,0,0,4,2,4,3,0
7407,2058.23,1638.1149138076316,2058.23,1638.1149138076316,0,0,8,3,7,7,0
7408,33.0,-807.2301723847368,16.5,-403.6150861923684,2,2,16,9,16,13,0
7409,89.92,-330.19508619236836,89.92,-330.19508619236836,0,0,6,6,4,2,0
7410,533.94,113.82491380763169,835.82,-424.5252585771051,1,1,17,12,16,9,0
7411,983.04,-2621.700136368653,15.4,-404.7150861923684,0,0,2,2,2,2,0
7412,1004.6,-3020.2552225610216,52.36,-752.6110445122043,0,0,10,6,10,6,0
7413,29.9,-810.3301723847368,125.35,-679.6210445122043,0,0,4,4,3,3,0
7414,200.2,-219.9150861923684,705.28,-1395.295430961842,4,3,19,11,15,8,0
7415,412.0,-392.9710445122043,280.66,-524.3110445122043,1,0,9,7,9,8,0
7416,40236.569999999985,31834.268276152638,40356.929999999986,30764.801273320594,5,4,10,9,10,6,1
7417,260.79999999999995,-1839.7754309618415,1730.1,-370.47543096184205,2,1,9,6,8,6,0
7418,4115.3,-855.5627785633557,2968.46,447.7694828457897,0,0,6,3,6,5,0
7419,2098.8,1678.6849138076318,3828.9,1308.2094828457898,2,1,9,6,8,6,0
7420,84.89,-1175.4552585771053,2267.26,1042.1738692954273,0,0,7,7,7,4,0
7421,42184.419999999984,33362.00318996026,42304.779999999984,32292.536187128222,5,4,10,9,10,6,1
7422,16161.35,11326.585233066116,1551.64,1131.5249138076315,0,0,1,1,1,1,1
7423,29.9,-390.2150861923684,206.4,-633.8301723847368,1,1,4,2,4,3,0
7424,1235.7799999999995,-864.7954309618419,202.07,-218.0450861923684,1,0,4,2,5,3,0
7425,334.44,-85.67508619236837,364.44,-440.5310445122043,0,0,5,2,5,4,0
7426,1285.0,-3159.97030875339,2217.41,957.0647414228947,1,0,4,3,4,4,0
7427,1970.0,1549.8849138076316,1970.0,1549.8849138076316,0,0,1,1,1,1,0
7428,325.7999999999999,-2194.89051715421,3893.9,953.0943966534213,2,1,9,6,8,6,0
7429,23.9,-396.2150861923684,107.5,-697.4710445122042,2,2,9,7,9,6,0
7430,433.3,13.18491380763163,433.3,13.18491380763163,1,1,5,3,5,3,0
7431,3353.76,2513.5298276152635,3778.76,2553.6738692954277,2,2,7,4,6,4,0
7432,3249.1800000000007,-1092.4821750661226,2038.97,-343.15325559441084,0,0,2,1,2,2,1
7433,8963.400000000001,6090.643402468156,398.7,-21.415086192368392,0,0,5,2,6,4,0
7434,170.0,-250.11508619236838,170.0,-250.11508619236838,4,2,14,9,14,9,0
7435,1911.6,1491.4849138076315,5805.5,2444.579310461053,2,1,9,6,8,6,0
7436,1002.55,-1098.025430961842,2416.25,315.6745690381581,1,0,22,8,20,10,0
7437,266.38,-541.0602944425348,54.7,-365.4150861923684,0,0,1,1,1,1,0
7438,39.98,-380.1350861923684,39.98,-380.1350861923684,0,0,2,1,2,1,0
7439,44276.97,35034.43810376788,44397.33,33964.971100935865,5,4,10,9,10,6,1
7440,7.66,-412.4550861923684,1049.7,-140.12700283204015,3,2,12,6,10,9,0
7441,46.45,-373.6650861923684,46.45,-373.6650861923684,1,0,2,2,2,2,0
7442,1172.25,-1348.4405171542105,403.0,-857.3452585771051,4,1,16,6,11,8,0
7443,78.32,-341.7950861923684,778.22,-26.751044512204317,2,1,10,7,8,6,0
7444,556.0,135.88491380763162,556.0,135.88491380763162,2,2,6,2,6,6,0
7445,103.3,-316.81508619236837,1038.4,233.42895548779583,0,0,9,9,9,9,0
7446,49.85,-1210.4952585771052,1695.37,50.1687831030589,1,0,6,4,4,3,0
7447,452.11,-1577.947175216777,3221.34,841.6859943359195,4,0,18,7,16,10,0
7448,27.75,-392.3650861923684,57.05,-1203.2952585771052,1,0,8,6,5,4,0
7449,65.72,-354.3950861923684,189.8,-650.4301723847368,2,2,5,4,4,3,0
7450,1435.25,-1505.5556033465787,666.0,-1014.4603447694735,4,1,16,6,11,8,0
7451,547.7099999999998,-1097.491216896941,609.0699999999998,-195.90104451220432,1,0,7,3,8,6,0
7452,267.0,-153.11508619236838,1167.12,-22.707002832040192,0,0,2,2,2,2,0
7453,6070.31,5650.194913807633,173327.42999999993,158282.95292815403,2,1,43,36,42,20,1
7454,132.0,-1128.3452585771051,698.0699999999998,-911.8720890244085,8,4,34,21,28,19,0
7455,15.95,-404.1650861923684,73.0,-1607.4603447694735,1,0,9,7,6,5,0
7456,84.8,-335.31508619236837,84.8,-335.31508619236837,0,0,4,3,3,3,0
7457,100.0,-320.1150861923684,322.95,-517.2801723847367,2,1,4,2,3,1,0
7458,4758.33,4338.214913807631,178085.75999999992,162621.1678419617,2,1,44,37,42,20,1
7459,818.35,398.2349138076317,2022.4300000000005,762.0847414228949,1,1,11,7,10,4,0
7460,25.42,-394.69508619236836,494.62,-1153.0504668272715,2,1,20,9,18,12,0
7461,148.5,-1531.9603447694735,16.5,-403.6150861923684,1,1,9,9,10,7,0
7462,1495.0,1074.8849138076316,4716.34,1916.5709081435514,4,0,19,8,17,10,0
7463,703.78,-906.1620890244084,1344.13,-301.071216896941,1,0,24,11,21,15,0
7464,346.98,-73.13508619236835,5268.48,2466.241658213221,2,0,15,10,13,11,0
7465,3250.0,1149.4245690381579,1126.4,321.4289554877957,0,0,4,4,4,2,0
7466,44.46,-375.6550861923684,44.46,-375.6550861923684,2,1,6,4,6,5,0
7467,87.55,-332.56508619236837,87.55,-332.56508619236837,1,0,3,2,3,2,0
7468,165.0,-1935.5754309618421,16.5,-403.6150861923684,0,0,4,3,4,5,0
7469,125.25,-294.8650861923684,221.19,-583.7810445122043,1,1,7,5,7,4,0
7470,5034.99,-355.98786475572405,3888.15,947.3443966534213,0,0,6,3,6,5,0
7471,503.42,83.30491380763165,503.42,83.30491380763165,0,0,1,1,1,1,0
7472,142.64,-277.4750861923684,172.63,-632.3410445122042,1,1,7,5,6,4,0
7473,7040.74,6620.624913807631,13529.99,11884.788783103058,0,0,23,18,22,13,1
7474,389.96,-30.155086192368397,1154.13,349.15895548779565,3,3,14,7,12,9,0
7475,2874.4,2034.1698276152633,178465.75999999992,162581.05275576928,2,1,45,38,43,20,0
7476,46327.06,36664.41301757552,46447.42,35594.94601474349,5,4,10,9,10,6,1
7477,5417.35,4997.2349138076315,183883.10999999996,167578.28766957697,2,1,46,39,44,20,1
7478,225.0,-195.11508619236838,245.0,-559.9710445122042,3,1,11,8,11,7,0
7479,1966.57,1126.3398276152632,48399.49,37126.90092855112,5,4,10,9,10,6,1
7480,8.5,-411.6150861923684,617.08,-187.89104451220425,4,2,15,7,15,8,0
7481,1020.0,599.8849138076316,1020.0,599.8849138076316,0,0,1,1,1,1,0
7482,299.92,-889.9070028320402,236.98,-183.1350861923684,0,0,5,3,5,4,0
7483,375.0,-1725.5754309618421,742.0,-1778.6905171542105,0,0,4,3,4,3,0
7484,236.68,-183.4350861923684,236.68,-183.4350861923684,2,1,3,2,3,3,0
7485,28.0,-392.1150861923684,28.0,-392.1150861923684,1,1,2,2,2,2,0
7486,201.9,-638.3301723847368,207.88,-1017.2061307045726,3,0,13,4,12,7,0
7487,17275.91,12021.030146873745,1114.56,694.4449138076317,1,0,11,4,9,7,1
7488,48378.27,38295.50793138315,50450.7,38757.99584235875,5,4,10,9,10,6,1
7489,1991.03,1150.7998276152632,3730.65,2890.419827615264,0,0,5,3,5,4,0
7490,420.0,-420.23017238473676,400.0,-20.115086192368377,0,0,3,2,3,3,0
7491,1611.9,1191.7849138076315,7417.4,3636.364224268685,2,1,9,6,8,6,0
7492,113.7,-325.4792176434506,113.7,-325.4792176434506,3,1,9,5,8,7,0
7493,94.21,-765.0843038358189,45.16,-778.8751759632866,0,0,12,4,12,7,0
7494,36.0,-403.1792176434506,61.36,-762.6751759632864,1,1,8,5,7,3,0
7495,129.94,-6466.934550760825,104.86,-1488.8870926029583,0,0,3,2,4,5,0
7496,113.88,-325.2992176434506,113.88,-325.2992176434506,0,0,1,1,1,1,0
7497,214.35,-224.82921764345062,1558.48,-525.9004345403916,1,0,22,11,20,15,0
7498,13.69,-845.604303835819,5.0,-434.1792176434506,0,0,6,2,6,4,0
7499,133.56,-6902.493768404275,3.62,-435.5592176434506,0,0,1,1,1,1,0
7500,4312.67,2193.030437587076,574.0,134.82078235654942,1,1,3,2,3,3,0
7501,7.39,-431.7892176434506,7.39,-431.7892176434506,0,0,1,1,1,1,0
7502,8535.33,6556.726949077204,37.83,-401.3492176434506,0,0,6,1,6,3,0
7503,600.0,160.82078235654942,600.0,160.82078235654942,4,1,22,11,20,12,0
7504,1116.98,257.6856961641812,61.28000000000001,-1147.6111342831225,1,0,9,2,8,6,0
7505,108.14,-331.0392176434506,2130.57,431.0455237794443,1,1,10,7,9,4,0
7506,169.56,-7305.672986047726,36.0,-403.1792176434506,1,0,7,6,7,5,0
7507,133.05,-306.1292176434506,133.05,-306.1292176434506,0,0,3,2,2,3,0
7508,6.68,-432.4992176434506,6.68,-432.4992176434506,1,1,8,2,5,3,0
7509,63.5,-375.6792176434506,63.5,-375.6792176434506,1,1,2,1,2,2,0
7510,303.98,-135.1992176434506,303.98,-135.1992176434506,0,0,1,1,1,1,0
7511,2441.68,2002.5007823565493,2441.68,2002.5007823565493,2,1,14,7,14,10,0
7512,10.68,-428.4992176434506,11.67,-847.624303835819,2,2,8,7,6,2,0
7513,514.4,75.22078235654936,4607.629999999999,1753.5376488199358,3,1,43,25,38,12,0
7514,10.66,-428.51921764345065,10.66,-428.51921764345065,0,0,1,1,1,1,0
7515,18.87,-420.3092176434506,18.87,-420.3092176434506,0,0,5,4,6,5,0
7516,134.7,-304.4792176434506,1428.67,604.6348240367134,0,0,7,3,8,6,0
7517,305.15,-134.02921764345064,497.15,-326.88517596328654,2,2,4,2,4,4,0
7518,51.62,-387.5592176434506,2467.87,-71.88464860529251,1,0,23,9,21,11,0
7519,309.95,-129.22921764345062,546.63,-312.664303835819,2,1,4,3,4,3,0
7520,340.05,-519.244303835819,1280.16,-384.1053483480232,0,0,4,4,4,3,0
7521,5095.03,2536.2112199436256,1752.36,928.3248240367134,0,0,7,5,7,7,0
7522,370.0,-69.17921764345061,2500.57,361.8663061359936,1,1,10,7,10,4,0
7523,429.0,-10.179217643450613,429.0,-10.179217643450613,0,0,6,5,6,5,0
7524,173.3,-7741.112203691177,1646.25,-402.8713066678592,3,1,24,11,20,16,0
7525,95.97,-763.3243038358189,161.92000000000004,-1887.201306667859,7,5,19,6,14,6,0
7526,1218.57,779.3907823565494,1218.57,779.3907823565494,1,1,11,7,10,9,0
7527,219.18,-219.99921764345058,368.38,-455.6551759632865,0,0,11,4,14,8,0
7528,246.23,-192.94921764345062,571.23,-252.8051759632865,0,0,9,5,9,5,0
7529,169.6,-689.6943038358189,17.6,-421.57921764345065,0,0,5,4,5,3,0
7530,834.0,-445.40939002818743,207.6,-231.57921764345062,0,0,1,1,1,1,0
7531,1132.17,272.87569616418097,1375.14,-324.3844762205556,1,1,19,9,17,11,0
7532,16422.37,11502.961345730628,2937.890000000001,1674.675606393263,0,0,7,3,8,6,1
7533,205.64,-1388.1070926029583,220.81,-1023.3402621556547,1,1,7,5,6,4,0
7534,123.61,-315.5692176434506,242.51,-581.5251759632865,1,1,3,3,3,3,0
7535,263.92,-175.2592176434506,263.92,-175.2592176434506,0,0,3,1,3,2,0
7536,1021.12,-1028.0013066678591,1875.82,-647.7396521838423,1,0,22,11,20,15,0
7537,102.74,-336.4392176434506,102.74,-336.4392176434506,0,0,5,3,5,5,0
7538,265.0,-174.17921764345058,970.28,-1569.4746486052923,5,1,20,8,15,8,0
7539,120.0,-319.1792176434506,166.75,-692.5443038358189,1,0,11,3,11,8,0
7540,126.2,-697.8351759632865,292.74,-531.2951759632865,1,0,14,5,14,9,0
7541,25.86,-413.3192176434506,2526.4300000000007,-51.452911507456925,1,1,10,7,10,4,0
7542,11.25,-427.9292176434506,11.25,-427.9292176434506,1,0,8,4,8,5,0
7543,265.0,-174.17921764345058,1303.4,59.24973784434519,0,0,9,9,10,10,0
7544,92.0,-347.1792176434506,356.78,-467.2551759632866,2,1,4,2,4,2,0
7545,29.28,-409.89921764345064,29.28,-409.89921764345064,1,0,3,2,3,3,0
7546,124.55,-699.4851759632866,322.69000000000005,-501.3451759632865,1,1,5,3,5,4,0
7547,1500.95,-512.9121787953269,2071.29,-891.4488698272929,1,0,22,11,20,15,0
7548,553.47,-4154.383887034178,85.61,-1177.6043936067372,1,1,9,6,7,4,0
7549,20.0,-419.1792176434506,20.0,-419.1792176434506,0,0,1,1,1,1,0
7550,17993.489999999998,12634.902128087175,1571.12,1131.9407823565493,1,1,6,6,5,3,1
7551,35.9,-403.2792176434505,35.9,-403.2792176434505,0,0,1,1,1,1,0
7552,23.96,-415.2192176434505,211.89,-612.1451759632865,0,0,6,5,7,5,0
7553,511.66,-1957.5763928602273,59.55,-379.6292176434506,0,0,1,1,1,1,0
7554,71.46,-367.7192176434505,71.46,-367.7192176434505,0,0,4,3,4,3,0
7555,732.5699999999998,-476.3211342831225,90.72,-348.45921764345064,2,0,6,1,6,5,0
7556,216.0,-223.17921764345058,1101.84,277.8048240367135,3,1,9,6,9,4,0
7557,636.0,196.82078235654942,1334.07,-715.0513066678592,8,3,34,20,28,20,0
7558,99.0,-340.1792176434506,99.0,-340.1792176434506,0,0,8,4,8,5,0
7559,159.01,-280.16921764345057,159.01,-280.16921764345057,0,0,8,5,7,5,0
7560,947.49,-1136.8904345403917,399.78,-39.39921764345064,0,0,3,1,3,3,0
7561,1260.24,-38.23352147926949,1254.64,395.34569616418116,0,0,6,3,6,6,0
7562,392.0,-432.0351759632865,200.0,-239.17921764345058,0,0,2,1,2,2,0
7563,55.88,-822.4784352869012,45.22,-393.95921764345053,0,0,4,2,5,3,0
7564,68.8,-370.3792176434506,68.8,-370.3792176434506,0,0,1,1,1,1,0
7565,1421.02,212.12886571687758,317.0,-122.17921764345058,0,0,3,2,3,3,0
7566,176.97,-8176.621421334627,3.67,-435.5092176434506,1,0,9,3,8,8,0
7567,1436.66,-1103.0946486052926,2668.75,-310.1838662487432,1,0,24,10,22,11,0
7568,472.39,33.21078235654937,1072.39,194.03156471309885,4,1,22,11,20,12,0
7569,436.0,-3.179217643450613,1053.08,-191.07026215565486,4,2,16,8,15,8,0
7570,1346.62,907.4407823565492,1460.32,581.9615647130987,3,1,10,6,9,8,0
7571,86.51,-352.6692176434506,105.38,-772.9784352869012,0,0,6,5,7,6,0
7572,192.37,-8600.400638978079,1508.2800000000002,684.2448240367135,2,2,8,5,9,8,0
7573,1525.02,-123.05035192657307,901.3,77.26482403671343,0,0,41,4,38,20,0
7574,8926.230000000001,6001.619393074872,1314.35,-349.9153483480232,0,0,10,4,9,6,0
7575,612.61,-4534.4231046776285,59.14,-380.0392176434506,0,0,4,2,2,3,0
7576,196.22,-9035.729856621529,3.85,-435.32921764345065,0,0,2,1,2,2,0
7577,199.84,-9471.28907426498,7.24,-816.7951759632864,0,0,1,1,1,1,0
7578,42.98,-396.1992176434506,42.98,-396.1992176434506,1,1,4,1,4,3,0
7579,48.5,-810.7943038358189,33.5,-790.5351759632864,3,1,6,4,4,6,0
7580,834.81,-4751.402322321079,1171.22,-2382.0660120746697,2,2,5,5,4,5,0
7581,610.0,170.82078235654942,1928.9,720.0088657168776,1,1,3,3,3,3,0
7582,1497.88,619.5215647130988,151.26,-287.9192176434506,1,0,4,2,4,3,0
7583,414.96,-24.219217643450637,1633.53,755.1715647130987,1,1,11,7,10,9,0
7584,571.96,132.78078235654942,588.46,-270.83430383581896,1,1,5,4,5,6,0
7585,389.08,-819.8111342831224,2491.08,1667.0448240367136,0,0,7,3,8,7,0
7586,203.58,-9906.72829190843,4720.08,1481.1316905001004,3,0,18,8,16,10,0
7587,249.77,-189.40921764345057,266.27,-593.0243038358191,2,2,14,9,14,12,0
7588,1376.37,-1147.1896521838426,763.88,-95.414303835819,1,0,9,7,9,5,0
7589,175.0,-264.17921764345056,175.0,-264.17921764345056,1,0,4,1,5,4,0
7590,309.0,-130.17921764345058,309.0,-130.17921764345058,2,1,13,3,12,11,0
7591,24.54,-414.63921764345065,1338.89,-764.5545659914739,0,0,10,4,9,7,0
7592,2684.29,-1709.226184459407,1474.08,-959.897264987695,0,0,2,1,2,2,1
7593,210.25,-10339.23750955188,6.67,-432.5092176434506,0,0,2,1,1,1,0
7594,3037.1,2177.805696164181,2333.2,1473.9056961641807,0,0,2,2,2,2,0
7595,1288.94,-359.1303519265731,1628.7599999999998,311.22234706964815,4,1,22,12,20,12,0
7596,167.3,-271.8792176434506,1677.02,-301.5830509227942,5,2,37,21,41,21,0
7597,1372.68,-746.959562412924,563.11,-296.18430383581904,0,0,7,3,7,6,0
7598,1853.7200000000007,189.4546516519768,1939.46,310.4537795245092,1,0,8,4,8,4,0
7599,54.99,-384.1892176434506,275.8,-1407.5294797991055,1,1,8,6,7,5,0
7600,602.49,-1097.0344762205561,148.36,-729.9984352869012,1,0,10,4,9,9,0
7601,45.82,-393.3592176434506,45.82,-393.3592176434506,1,1,4,4,4,3,0
7602,296.03,-528.0051759632865,479.98,-379.31430383581903,0,0,7,4,7,7,0
7603,609.0,169.82078235654942,2718.74,1859.4456961641806,0,0,5,4,5,5,0
7604,2500.0,2060.8207823565494,4008.28,2745.065606393263,3,3,9,6,10,8,0
7605,783.37,-94.98843528690121,799.87,-498.60352147926966,2,2,14,9,14,12,0
7606,712.39,-531.760262155655,549.78,110.60078235654936,0,0,5,2,5,5,0
7607,213.92,-10774.74672719533,3.67,-435.5092176434506,0,0,1,1,1,1,0
7608,217.54,-11210.30594483878,3.62,-435.5592176434506,1,0,10,1,10,10,0
7609,80.3,-358.8792176434506,80.3,-358.8792176434506,0,0,5,3,5,3,0
7610,377.7,-61.47921764345063,377.7,-61.47921764345063,0,0,2,1,3,2,0
7611,1667.44,-766.537264987695,460.2,-363.83517596328653,0,0,3,3,2,2,0
7612,729.0,-534.2143936067372,507.0,-352.294303835819,4,2,14,9,14,9,0
7613,33.24,-405.9392176434506,2559.67,-457.3921291509075,1,1,11,8,11,5,0
7614,837.88,-479.6576529303518,782.0,342.8207823565494,0,0,5,3,5,4,0
7615,146.16,-293.01921764345065,146.16,-293.01921764345065,0,0,8,5,9,8,0
7616,893.77,-5131.62153996453,1230.18,-2762.2852297181207,2,2,5,5,4,5,0
7617,221.16,-11645.865162482232,23.18,-836.114303835819,0,0,2,2,2,2,0
7618,525.0,85.82078235654939,1755.18,-2676.4644473615713,2,2,6,6,5,5,0
7619,124.26,-735.034303835819,47.16,-392.01921764345065,0,0,3,1,3,3,0
7620,479.4,40.22078235654936,630.37,-193.66517596328652,4,1,11,3,11,7,0
7621,499.85,-1129.156220475491,2759.6,-696.641346794358,1,1,12,9,12,5,0
7622,2370.0,1930.8207823565494,2370.0,1930.8207823565494,1,0,3,1,3,3,0
7623,907.22,-5557.35075760798,72.59,-805.7684352869012,0,0,4,2,2,3,0
7624,295.0,-144.17921764345058,295.0,-144.17921764345058,0,0,3,1,3,2,0
7625,223.36,-215.81921764345057,223.36,-215.81921764345057,1,1,1,1,1,1,0
7626,2368.1,1508.805696164181,751.0,311.8207823565494,0,0,6,1,4,4,0
7627,2231.25,1792.0707823565494,2231.25,1792.0707823565494,1,1,9,2,8,6,0
7628,111.0,-328.1792176434506,111.0,-328.1792176434506,0,0,4,2,4,2,0
7629,43.2,-395.9792176434506,4650.829999999999,1357.5584311764856,3,1,43,25,38,12,0
7630,5088.33,-741.8270823991746,53.34,-385.8392176434505,0,0,2,2,2,2,0
7631,224.96,-12081.244380125683,10.47,-867.8884352869012,0,0,2,1,1,1,0
7632,69.42,-369.7592176434506,967.42,143.38482403671344,1,0,5,1,5,5,0
7633,1938.05,309.0437795245092,2035.37,-49.010434540391714,1,0,6,4,4,3,0
7634,520.25,81.07078235654939,520.25,81.07078235654939,0,0,5,3,4,3,0
7635,829.92,-48.438435286901274,2048.49,730.9523470696481,1,1,11,7,10,9,0
7636,2500.0,2060.8207823565494,3601.84,2338.625606393263,3,1,9,6,9,4,0
7637,228.63,-12516.753597769131,2234.92,1356.561564713099,1,1,10,3,9,7,0
7638,796.37,-886.9594797991057,158.98000000000005,-665.0551759632865,0,0,6,3,5,4,0
7639,232.25,-12952.312815412582,3.62,-435.5592176434506,0,0,5,2,5,5,0
7640,235.92,-13387.822033056034,39.67,-838.6884352869013,1,0,7,6,7,5,0
7641,46.9,-392.2792176434505,46.9,-392.2792176434505,0,0,2,1,3,3,0
