,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,cardnum_amount_sum_7,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_sum_3,merchantnum_amount_month_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_max_3,cardnum_amount_month_diff_max_3,cardnum_amount_max_3,merchantnum_amount_week_diff_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_7,cardnum_merchantnum_30,cardnum_amount_week_diff_max_1,merchantnum_amount_sum_7,merchantnum_amount_week_diff_max_1,cardnum_amount_month_diff_sum_7,Fraud
7853,2193.49,1369.4548240367135,26165.74,1392.7360847583645,2193.49,688.5007823565495,18611.256039869924,18958.95476282528,688.5007823565495,2400.0,727.3030423791823,1127.68,1960.8207823565494,1999.6230423791824,20520.960847583647,2,688.5007823565495,28528.5,1960.8207823565494,1392.7360847583645,1
7854,3055.7700000000004,1006.6486933321409,27.96,1053.885211895911,3102.7200000000007,1469.8949138076316,-411.2192176434505,-372.4169576208178,-411.2192176434505,27.96,1489.6330423791821,1890.01,-411.2192176434505,-372.4169576208178,-372.4169576208178,7,-411.2192176434505,27.96,-411.2192176434505,700.4582542750933,0
7855,4438.43,1418.4987358194605,349.66,1635.7912966542756,5848.86,2060.8207823565494,-18544.23264477745,-17667.3030929368,310.4746941392964,54.75,2099.623042379182,2500.0,-365.1659583198359,-345.6269576208178,-26736.113118215624,9,2060.8207823565494,489.52000000000015,-384.4292176434506,1845.0904237918216,0
7856,500.0,60.82078235654939,500.0,99.62304237918215,500.0,60.82078235654939,60.82078235654939,99.62304237918215,60.82078235654939,500.0,99.62304237918215,500.0,60.82078235654939,99.62304237918215,99.62304237918215,2,60.82078235654939,500.0,60.82078235654939,99.62304237918215,0
7857,1558.46,1119.2807823565497,1990.7,1158.0830423791822,1558.46,1119.2807823565497,673.1623470696483,789.5691271375465,1119.2807823565497,1558.46,1158.0830423791822,1558.46,1119.2807823565497,1158.0830423791822,789.5691271375465,5,1119.2807823565497,1990.7,1119.2807823565497,1158.0830423791822,0
7858,75.15,-364.02921764345064,75.15,-325.22695762081787,451.15,-364.02921764345064,-364.02921764345064,-325.22695762081787,-364.02921764345064,75.15,-325.22695762081787,75.15,-364.02921764345064,-325.22695762081787,-325.22695762081787,6,-364.02921764345064,75.15,-364.02921764345064,-349.60391524163566,0
7859,300.0,-139.17921764345058,300.0,-100.37695762081785,300.0,-139.17921764345058,-139.17921764345058,-100.37695762081785,-139.17921764345058,300.0,-100.37695762081785,300.0,-139.17921764345058,-100.37695762081785,-100.37695762081785,1,-139.17921764345058,300.0,-139.17921764345058,-100.37695762081785,0
7860,198.21,-1081.1993900281873,132.49,-1002.9208728624536,225.33,-296.0350861923684,-726.8043038358189,-668.2639152416357,-430.76921764345065,124.08,-276.2969576208178,124.08,-296.0350861923684,-276.2969576208178,-668.2639152416357,4,-430.76921764345065,132.49,-430.76921764345065,-1376.1778304832712,0
7861,1324.24,-763.0095695700237,93.16,-677.644788104089,1328.64,786.3007823565496,-1115.7311342831224,-1107.9708728624537,-48.977652930351724,45.88,825.1030423791823,1225.48,-338.9759583198359,-354.4969576208178,-1358.4578304832712,10,786.3007823565496,243.05,-401.6992176434506,-1073.6217457249072,0
7862,138.28,-300.89921764345064,138.28,-262.09695762081793,138.28,-300.89921764345064,-300.89921764345064,-262.09695762081793,-300.89921764345064,138.28,-262.09695762081793,138.28,-300.89921764345064,-262.09695762081793,-262.09695762081793,1,-300.89921764345064,138.28,-300.89921764345064,-262.09695762081793,0
7863,66.1,-793.1943038358189,49.6,-734.6539152416358,757.75,-389.57921764345065,-389.57921764345065,-350.77695762081777,-389.57921764345065,49.6,-350.77695762081777,49.6,-389.57921764345065,-350.77695762081777,-350.77695762081777,10,-389.57921764345065,49.6,-389.57921764345065,-843.7578304832713,0
7864,4911.76,355.2740375697487,86.89,507.61346617100367,4911.76,1074.8849138076316,-352.2892176434506,-313.4869576208178,-1561.2968705738024,86.89,1094.6230423791824,1495.0,-352.2892176434506,-313.4869576208178,-313.4869576208178,19,-338.7592176434506,86.89,-352.2892176434506,507.61346617100367,0
7865,1181.44,-81.77439360673715,283.44,-19.69087286245352,1181.44,513.144041680164,-594.9184352869013,-517.3139152416356,-594.9184352869013,214.02,497.6230423791822,898.0,-225.15921764345057,-186.35695762081784,-517.3139152416356,5,-225.15921764345057,283.44,-225.15921764345057,-19.69087286245352,0
7866,183.95,-174.76745060866088,183.95,-216.42695762081783,212.69,-174.76745060866088,-174.76745060866088,-216.42695762081783,-174.76745060866088,183.95,-216.42695762081783,183.95,-174.76745060866088,-216.42695762081783,-216.42695762081783,3,-174.76745060866088,183.95,-174.76745060866088,-588.0639152416356,0
7867,523.2199999999998,-1592.2143211824634,229.74000000000004,-1478.6647881040894,665.5099999999999,60.32078235654939,-12865.17476226873,-11781.568728624532,-352.31745060866086,54.75,99.12304237918215,499.5,-352.31745060866086,-345.6269576208178,-23600.907457249083,8,-352.31745060866086,421.71000000000015,-352.31745060866086,-4139.013491449815,0
7868,1784.0,1005.1674631989708,1265.0,983.2460847583644,1784.0,906.2825493913392,906.2825493913392,864.6230423791823,906.2825493913392,1265.0,864.6230423791823,1265.0,906.2825493913392,864.6230423791823,864.6230423791823,3,906.2825493913392,1265.0,906.2825493913392,983.2460847583644,0
7869,3610.71,234.93042024043152,134.25,407.6943390334574,5046.01,1074.8849138076316,-224.4674506086609,-266.12695762081785,-224.4674506086609,134.25,1094.6230423791824,1495.0,-224.4674506086609,-266.12695762081785,-266.12695762081785,18,-224.4674506086609,134.25,-224.4674506086609,241.4865085501857,0
7870,61020.85,54780.521342698186,5395.559999999999,55015.19563568773,184146.01999999996,5650.194913807633,-1780.319486941966,-1410.8482795539028,-278.0574506086609,919.69,5669.9330423791835,6070.31,499.5749138076317,519.3130423791822,-3073.2439405204464,46,-278.0574506086609,6936.1799999999985,-278.0574506086609,166929.81082230483,0
7871,530.17,-1943.9817717911246,236.69000000000003,-1872.0917457249072,672.4599999999998,60.32078235654939,-13216.942212877393,-12174.99568624535,-704.0849012173219,54.75,99.12304237918215,499.5,-351.7674506086609,-345.6269576208178,-23994.334414869896,8,-351.7674506086609,428.66000000000014,-351.7674506086609,-4532.440449070633,0
7872,2613.71,116.28885552733284,307.55,211.4482542750929,8780.91,525.9649138076317,-51.167450608660886,-92.82695762081785,-51.167450608660886,307.55,545.7030423791822,946.08,-51.167450608660886,-92.82695762081785,-92.82695762081785,42,-51.167450608660886,307.55,-51.167450608660886,1574.1247628252786,0
7873,320.27,-878.6776229933977,1324.83,-880.8608728624536,320.27,-243.61508619236838,-1172.5911444726673,-1077.4317457249072,-244.8474506086609,428.88,-223.87695762081782,176.5,-10.299217643450616,28.503042379182148,-357.1056609665428,5,-244.8474506086609,2845.9100000000008,-244.8474506086609,-880.8608728624536,0
7874,4893.24,639.1019849535303,2919.67,889.4704237918214,5296.219999999998,868.7607823565495,-35.99449356720015,117.03129665427493,605.6825493913391,964.4,907.5630423791823,1307.94,605.6825493913391,564.0230423791821,-670.0895762081785,22,605.6825493913391,3333.68,605.6825493913391,491.6965085501858,0
7875,17.98,-340.7374506086609,17.98,-382.3969576208177,485.98,-340.7374506086609,-340.7374506086609,-382.3969576208177,-340.7374506086609,17.98,-382.3969576208177,17.98,-340.7374506086609,-382.3969576208177,-382.3969576208177,2,-340.7374506086609,17.98,-340.7374506086609,-1115.5278304832714,0
7876,909.65,550.9325493913391,909.65,509.2730423791821,909.65,550.9325493913391,550.9325493913391,509.2730423791821,550.9325493913391,909.65,509.2730423791821,909.65,550.9325493913391,509.2730423791821,509.2730423791821,9,550.9325493913391,909.65,550.9325493913391,509.2730423791821,0
7877,69.31,-289.4074506086609,69.31,-331.0669576208178,150.07,-289.4074506086609,-289.4074506086609,-331.0669576208178,-289.4074506086609,69.31,-331.0669576208178,69.31,-289.4074506086609,-331.0669576208178,-331.0669576208178,10,-289.4074506086609,69.31,-289.4074506086609,-1051.0608728624536,0
7878,20.13,-338.5874506086609,6776.16,-380.2469576208178,20.13,-338.5874506086609,3419.4445516915143,3573.144339033457,-338.5874506086609,2109.74,-380.2469576208178,20.13,1689.6249138076316,1709.3630423791822,14274.862593308548,3,-338.5874506086609,19880.140000000007,-338.5874506086609,-380.2469576208178,0
7879,182.9,-175.8174506086609,2334.9300000000007,-217.47695762081784,182.9,-175.8174506086609,1116.9182455555201,1133.7991271375465,-175.8174506086609,2075.23,-217.47695762081784,182.9,1655.1149138076316,1674.8530423791822,894.2521695167285,10,-175.8174506086609,2495.76,-175.8174506086609,-217.47695762081784,0
7880,1988.55,-566.063538825914,7786.16,-413.71174572490713,3493.350000000001,651.2825493913391,4070.7271010828526,4182.767381412639,651.2825493913391,2109.74,609.6230423791823,1010.0,1689.6249138076316,1709.3630423791822,14884.485635687732,7,651.2825493913391,20890.140000000007,651.2825493913391,690.7112966542751,0
7881,287.63,-510.2666682521115,120.33,-513.1239152416357,3690.5,-238.38745060866088,-238.38745060866088,-280.0469576208178,-238.38745060866088,120.33,-233.07695762081784,167.3,-238.38745060866088,-280.0469576208178,-280.0469576208178,37,-238.38745060866088,120.33,-238.38745060866088,-313.26957620817836,0
7882,61.6,-297.1174506086609,61.6,-338.77695762081777,480.25,-297.1174506086609,-297.1174506086609,-338.77695762081777,-297.1174506086609,61.6,-338.77695762081777,61.6,-297.1174506086609,-338.77695762081777,-338.77695762081777,2,-297.1174506086609,61.6,-297.1174506086609,-320.5039152416357,0
7883,485.13,-312.76666825211163,214.3,-315.6239152416357,677.13,-134.02921764345064,-583.5966682521115,-586.4539152416357,-178.73745060866088,179.98,-95.22695762081787,305.15,-178.73745060866088,-220.39695762081783,-586.4539152416357,5,-178.73745060866088,214.3,-178.73745060866088,-524.0008728624535,0
7884,330.5,-28.217450608660894,330.5,-69.87695762081785,330.5,-28.217450608660894,-28.217450608660894,-69.87695762081785,-28.217450608660894,330.5,-69.87695762081785,330.5,-28.217450608660894,-69.87695762081785,-69.87695762081785,4,-28.217450608660894,330.5,-28.217450608660894,-69.87695762081785,0
7885,1971.69,815.0758811392277,1684.06,770.5591271375464,5374.56,1325.3425493913392,1325.3425493913392,1283.6830423791819,1086.9550987826783,1684.06,1283.6830423791819,1684.06,1325.3425493913392,1283.6830423791819,1283.6830423791819,38,1325.3425493913392,1684.06,1325.3425493913392,970.4134661710036,0
7886,64.11,-294.6074506086609,64.11,-336.2669576208178,64.11,-294.6074506086609,-294.6074506086609,-336.2669576208178,-294.6074506086609,64.11,-336.2669576208178,64.11,-294.6074506086609,-336.2669576208178,-336.2669576208178,3,-294.6074506086609,64.11,-294.6074506086609,-336.2669576208178,0
7887,3411.8,2174.724114104438,695.8,2210.669127137546,5401.69,2060.8207823565494,337.08254939133906,295.4230423791821,337.08254939133906,695.8,2099.623042379182,2500.0,337.08254939133906,295.4230423791821,295.4230423791821,10,337.08254939133906,695.8,337.08254939133906,2599.051296654275,0
7888,60.76,-297.9574506086609,153.79,-339.6169576208178,60.76,-297.9574506086609,-1083.2858858955624,-1047.3408728624536,-297.9574506086609,60.76,-339.6169576208178,60.76,-297.9574506086609,-339.6169576208178,-1282.3678304832715,4,-297.9574506086609,319.14,-297.9574506086609,-339.6169576208178,0
7889,2597.0,1818.1674631989706,8899.16,1796.2460847583645,2597.0,1063.8849138076316,4825.009650474192,4895.390423791821,754.2825493913391,2109.74,1083.6230423791824,1484.0,1689.6249138076316,1709.3630423791822,15597.108678066912,8,754.2825493913391,22003.140000000007,754.2825493913391,1796.2460847583645,0
7890,504.85,-732.2258858955623,17.36,-696.2808728624536,655.82,40.22078235654936,-341.3574506086609,-383.0169576208177,-341.3574506086609,17.36,79.02304237918213,479.4,-341.3574506086609,-383.0169576208177,-383.0169576208177,12,-341.3574506086609,17.36,-341.3574506086609,-945.6878304832717,0
7891,2456.62,1219.544114104438,1875.45,1255.4891271375466,3539.7,1478.902549391339,1077.5533317478883,1074.696084758364,1478.902549391339,1837.62,1437.243042379182,1837.62,1478.902549391339,1437.243042379182,8919.61476282528,15,1478.902549391339,16126.4,1478.902549391339,1537.8152118959106,0
7892,30.21,-328.50745060866086,30.21,-370.1669576208178,75.21000000000002,-328.50745060866086,-328.50745060866086,-370.1669576208178,-328.50745060866086,30.21,-370.1669576208178,30.21,-328.50745060866086,-370.1669576208178,-370.1669576208178,4,-328.50745060866086,30.21,-328.50745060866086,-725.5439152416358,0
7893,1736.0700000000004,117.00729081423395,28.96,134.5621695167286,5358.61,629.1549138076316,-329.75745060866086,-371.4169576208178,-329.75745060866086,28.96,648.8930423791821,1049.27,-329.75745060866086,-371.4169576208178,-371.4169576208178,14,-329.75745060866086,28.96,-329.75745060866086,1755.2173814126395,0
7894,94.25,-264.4674506086609,1912.41,-306.1269576208178,94.25,-264.4674506086609,1114.5133317478883,1111.6560847583644,-264.4674506086609,1818.16,-306.1269576208178,94.25,1378.9807823565493,1417.7830423791822,788.2591271375467,2,-264.4674506086609,1989.39,-264.4674506086609,-306.1269576208178,0
7895,850.01,52.11333174788848,4719.75,49.256084758364295,1820.01,343.1807823565494,1343.9704202404316,1516.7343390334574,-291.06745060866086,1902.3,381.9830423791822,782.36,1463.1207823565494,1501.923042379182,1166.3273814126394,6,-291.06745060866086,4769.719999999998,-291.06745060866086,618.8791271375463,0
7896,4510.3,3311.352377006602,779.65,3309.169127137546,4510.3,2074.284913807632,420.93254939133914,379.2730423791821,420.93254939133914,779.65,2094.0230423791822,2494.4,420.93254939133914,379.2730423791821,379.2730423791821,6,420.93254939133914,779.65,420.93254939133914,3309.169127137546,0
7897,3738.72,2062.4648964609873,240.49000000000004,2137.2121695167293,3738.72,1792.0707823565494,-13571.859663486051,-12571.572643866168,-354.9174506086609,54.75,1830.8730423791824,2231.25,-351.7674506086609,-345.6269576208178,-24390.91137249072,7,-354.9174506086609,432.46000000000015,-351.7674506086609,2137.2121695167293,0
7898,2421.87,2063.152549391339,6868.02,2021.493042379182,3605.52,2063.152549391339,3969.5479007860467,4065.381296654274,2063.152549391339,2421.87,2021.493042379182,2421.87,2063.152549391339,2021.493042379182,7172.206508550185,8,2063.152549391339,11976.73,2063.152549391339,2804.7660847583643,0
7899,78.37,-280.3474506086609,5473.9299999999985,-322.0069576208178,78.37,-280.3474506086609,-2060.666937550627,-1732.855237174721,-280.3474506086609,919.69,-322.0069576208178,78.37,499.5749138076317,519.3130423791822,-3395.250898141264,4,-280.3474506086609,7014.549999999998,-278.0574506086609,-322.0069576208178,0
7900,84.89,-273.8274506086609,1492.7000000000005,-315.4869576208178,84.89,-273.8274506086609,-1443.9003621161178,-1309.938703345725,-273.8274506086609,766.71,-315.4869576208178,84.89,346.59491380763166,366.3330423791822,-4601.310025278811,1,-273.8274506086609,4607.3600000000015,-273.8274506086609,-315.4869576208178,0
7901,2978.99,-797.8405345008547,43.0,-624.4026185873606,5780.56,1219.8849138076316,-315.7174506086609,-357.3769576208178,-315.7174506086609,43.0,1239.6230423791824,1640.0,-315.7174506086609,-357.3769576208178,-357.3769576208178,23,-315.7174506086609,43.0,-315.7174506086609,175.2825933085503,0
7902,629.25,270.5325493913391,1281.25,228.87304237918212,726.25,270.5325493913391,502.4174631989707,480.49608475836436,270.5325493913391,652.0,228.87304237918212,629.25,270.5325493913391,251.62304237918212,480.49608475836436,2,270.5325493913391,1281.25,270.5325493913391,-74.50391524163571,0
7903,64.48,-294.2374506086609,1389.31,-335.8969576208178,64.48,-294.2374506086609,-1466.8285950813283,-1413.328703345725,-294.2374506086609,428.88,-335.8969576208178,64.48,-10.299217643450616,28.503042379182148,-693.0026185873605,1,-294.2374506086609,2910.390000000001,-244.8474506086609,-335.8969576208178,0
7904,1124.07,765.3525493913389,7992.09,723.6930423791821,1124.07,765.3525493913389,4734.900450177385,4789.0743390334555,765.3525493913389,2421.87,723.6930423791821,1124.07,2063.152549391339,2021.493042379182,7895.899550929366,2,765.3525493913389,13100.8,2063.152549391339,723.6930423791821,0
7905,2761.5600000000004,-1091.5270603051836,975.0,-841.8326185873607,5193.58,414.8849138076316,177.1033317478885,174.2460847583643,91.28254939133909,525.0,434.6230423791822,835.0,91.28254939133909,124.62304237918215,174.2460847583643,7,91.28254939133909,975.0,91.28254939133909,-1612.8282795539033,0
7906,36.25,-742.5825368010292,244.29000000000005,-764.5039152416357,65.21000000000001,-354.9174506086609,-13926.777114094712,-12968.149601486984,-354.9174506086609,54.75,-367.9269576208178,32.45,-351.7674506086609,-345.6269576208178,-24787.488330111533,5,-354.9174506086609,436.26000000000016,-351.7674506086609,-3938.559576208179,0
7907,599.88,-618.1317544444797,2083.9,-601.2508728624535,599.88,-148.13508619236836,-12.47018973138094,82.01521189591091,-238.8174506086609,1205.63,-128.39695762081786,271.98,766.4507823565497,805.2530423791823,604.7704237918216,8,-238.8174506086609,4608.54,-238.8174506086609,-601.2508728624535,0
7908,30.0,-328.7174506086609,30.0,-370.3769576208178,30.0,-328.7174506086609,-328.7174506086609,-370.3769576208178,-328.7174506086609,30.0,-370.3769576208178,30.0,-328.7174506086609,-370.3769576208178,-370.3769576208178,1,-328.7174506086609,30.0,-328.7174506086609,-370.3769576208178,0
7909,788.83,-429.1817544444799,1414.26,-412.3008728624536,788.83,-10.299217643450616,-1800.5960456899893,-1788.7556609665426,-333.7674506086609,428.88,28.503042379182148,428.88,-10.299217643450616,28.503042379182148,-1068.4295762081783,9,-333.7674506086609,2935.34,-244.8474506086609,-412.3008728624536,0
7910,97.5,-681.3325368010293,56.0,-703.2539152416357,97.5,-335.1150861923684,-722.8325368010292,-744.7539152416357,-346.2174506086609,43.5,-315.3769576208178,85.0,-346.2174506086609,-356.8769576208178,-744.7539152416357,10,-346.2174506086609,56.0,-346.2174506086609,-703.2539152416357,0
