,Recordnum,Amount,Fraud
7962,92078,29.95,0
7963,92079,93.6,0
7964,92080,190.0,0
7965,92081,133.0,0
7966,92082,307.73,0
7967,92083,2421.0,0
7968,92084,2464.0,0
7969,92085,2744.0,0
7970,92086,101.45,0
7971,92087,51.84,0
7972,92088,14.74,0
7973,92089,10.44,0
7974,92090,169.5,0
7975,92091,36.6,0
7976,92092,1007.35,0
7977,92093,500.8,0
7978,92094,945.0,0
7979,92095,2496.74,0
7980,92096,9.72,0
7981,92097,176.5,0
7982,92098,351.75,0
7983,92099,1370.9,0
7984,92100,19.05,0
7985,92101,37.0,0
7986,92102,690.0,0
7987,92103,225.5,0
7988,92104,203.84,0
7989,92105,3.8,0
7990,92106,72.75,0
7991,92107,779.45,0
7992,92108,67.0,0
7993,92109,191.15,0
7994,92110,148.45,0
7995,92111,1674.1,0
7996,92112,3.55,0
7997,92113,99.9,0
7998,92114,73.9,0
7999,92115,4.01,0
8000,92116,949.0,0
8001,92117,1765.0,0
8002,92118,70.3,0
8003,92119,5.95,0
8004,92120,18.5,0
8005,92121,55.0,0
8006,92122,238.34,0
8007,92123,3234.39,1
8008,92124,8.31,0
8009,92125,426.0,0
8010,92126,510.88,0
8011,92127,1936.0,0
8012,92128,1589.0,0
8013,92129,421.5,0
8014,92130,3.8,0
8015,92131,95.0,0
8016,92132,2464.0,0
8017,92133,195.0,0
8018,92134,860.17,0
8019,92135,163.24,0
8020,92136,88.62,0
8021,92137,230.5,0
8022,92138,45.95,0
8023,92139,2016.45,0
8024,92140,324.0,0
8025,92141,754.6,0
8026,92142,7.98,0
8027,92143,94.87,0
8028,92144,57.56,0
8029,92145,581.0,0
8030,92146,102.44,0
8031,92147,45.75,0
8032,92148,970.0,0
8033,92149,150.78,0
8034,92150,50.0,0
8035,92151,240.0,0
8036,92152,51.5,0
8037,92153,313.75,0
8038,92154,66.9,0
8039,92155,19.38,0
8040,92156,556.75,0
8041,92157,330.5,0
8042,92158,3.62,0
8043,92159,133.55,0
8044,92160,24.25,0
8045,92161,43.56,0
8046,92162,1117.2,0
8047,92163,41.79,0
8048,92164,1360.0,0
8049,92165,13.13,0
8050,92166,62.76,0
8051,92167,330.5,0
8052,92168,35.5,0
8053,92169,476.55,0
8054,92170,364.0,0
8055,92171,81.91,0
8056,92172,21.48,0
8057,92173,167.54,0
8058,92174,273.72,0
8059,92175,9.21,0
8060,92176,268.29,0
8061,92177,330.95,0
8062,92178,992.47,0
8063,92179,225.5,0
8064,92180,2452.0,0
8065,92181,947.46,0
8066,92182,6.45,0
8067,92183,44.85,0
8068,92184,2000.0,0
8069,92185,17.45,0
8070,92186,4.37,0
8071,92187,22.43,0
8072,92188,1401.95,0
8073,92189,271.0,0
8074,92190,14.05,0
8075,92191,1405.0,0
8076,92192,650.0,0
8077,92193,505.0,0
8078,92194,12.74,0
8079,92195,3.74,0
8080,92196,576.05,0
8081,92197,16.89,0
8082,92198,93.79,0
8083,92199,43.87,0
8084,92200,14.99,0
8085,92201,160.5,0
8086,92202,945.23,0
8087,92203,17.93,0
8088,92204,190.0,0
8089,92205,44.37,0
8090,92206,28.0,0
8091,92207,89.29,0
8092,92208,263.39,0
8093,92209,3.84,0
8094,92210,475.0,0
8095,92211,42.28,0
8096,92212,6.62,0
8097,92213,3.62,0
8098,92214,143.82,0
8099,92215,405.75,0
8100,92216,225.28,0
8101,92217,8.5,0
8102,92218,92.33,0
8103,92219,208.5,0
8104,92220,196.45,0
8105,92221,2135.82,0
8106,92222,6.7,0
8107,92223,172.08,0
8108,92224,77.9,0
8109,92225,108.75,0
8110,92226,296.41,0
8111,92227,389.98,0
8112,92228,787.4,0
8113,92229,900.0,0
8114,92230,79.12,0
8115,92231,504.0,0
8116,92232,76.14,0
8117,92233,708.48,0
8118,92234,393.63,0
8119,92235,49.0,0
8120,92236,2357.5,0
8121,92237,106.0,0
8122,92238,476.75,0
8123,92239,80.0,0
8124,92240,18.56,0
8125,92241,514.5,0
8126,92242,198.94,0
8127,92243,32.98,0
8128,92244,28.47,0
8129,92245,106.95,0
8130,92246,220.79,0
8131,92247,476.75,0
8132,92248,3.85,0
8133,92249,46.0,0
8134,92250,3.74,0
8135,92251,350.1,0
8136,92252,259.94,0
8137,92253,824.77,0
8138,92254,210.0,0
8139,92255,2460.0,0
8140,92256,145.5,0
8141,92257,161.55,0
8142,92258,8.8,0
8143,92259,3.69,0
8144,92260,16.6,0
8145,92261,1180.0,0
8146,92262,26.9,0
8147,92263,896.86,0
8148,92264,2354.08,0
8149,92265,35.25,0
8150,92266,92.66,0
8151,92267,256.92,0
8152,92268,113.62,0
8153,92269,388.8,0
8154,92270,330.5,0
8155,92271,2000.0,0
8156,92272,1783.13,0
8157,92273,311.1,0
8158,92274,2260.0,0
8159,92275,1155.0,0
8160,92276,135.0,0
8161,92277,304.95,0
8162,92278,83.98,0
8163,92279,111.25,0
8164,92280,69.95,0
8165,92281,50.0,0
8166,92282,37.0,0
8167,92283,16.5,0
8168,92284,30.59,0
8169,92285,330.5,0
8170,92286,25.28,0
8171,92287,49.09,0
8172,92288,10.82,0
8173,92289,108.78,0
8174,92290,148.48,0
8175,92291,556.75,0
8176,92292,79.99,0
8177,92293,21.4,0
8178,92294,950.0,0
8179,92295,94.5,0
8180,92296,442.73,1
8181,92297,537.83,0
8182,92298,1790.0,0
8183,92299,199.73,0
8184,92300,1266.25,0
8185,92301,87.4,0
8186,92302,394.75,0
8187,92303,13.02,0
8188,92304,238.39,0
8189,92305,152.31,0
8190,92306,42.0,0
8191,92307,990.0,0
8192,92308,79.5,0
8193,92309,95.39,0
8194,92310,64.52,0
8195,92311,580.0,0
8196,92312,81.98,0
8197,92313,130.85,0
8198,92314,134.74,0
8199,92315,337.0,0
8200,92316,269.23,0
8201,92317,292.0,0
8202,92318,26.99,0
8203,92319,95.04,0
8204,92320,75.0,0
8205,92321,211.68,0
8206,92322,440.0,0
8207,92323,99.0,0
8208,92324,285.68,0
8209,92325,105.3,0
8210,92326,65.0,0
8211,92327,57.0,0
8212,92328,147.95,0
8213,92329,79.9,0
8214,92330,5.59,0
8215,92331,1631.92,0
8216,92332,990.0,0
8217,92333,8.84,0
8218,92334,611.12,0
8219,92335,100.0,0
8220,92336,62.8,0
8221,92337,498.02,0
8222,92338,96.78,0
8223,92339,37.47,0
8224,92340,412.45,0
8225,92341,29.99,0
8226,92342,1262.5,0
8227,92343,92.0,0
8228,92344,188.93,0
8229,92345,330.99,0
8230,92346,177.35,0
8231,92347,400.0,0
8232,92348,365.95,0
8233,92349,317.13,0
8234,92350,225.77,0
8235,92351,320.81,0
8236,92352,250.85,0
8237,92353,785.0,0
8238,92354,1695.0,0
8239,92355,115.51,0
8240,92356,81.91,0
8241,92357,47.48,0
8242,92358,51.9,0
8243,92359,10.95,0
8244,92360,135.0,0
8245,92361,399.32,0
8246,92362,5.84,0
8247,92363,136.0,0
8248,92364,2440.35,0
8249,92365,881.0,0
8250,92366,88.96,0
8251,92367,39.8,0
8252,92368,54.45,0
8253,92369,44.6,0
8254,92370,187.13,0
8255,92371,1299.0,0
8256,92372,4.87,0
8257,92373,199.0,0
8258,92374,648.05,0
8259,92375,80.55,0
8260,92376,125.0,0
8261,92377,8.38,0
8262,92378,709.0,0
8263,92379,36.89,0
8264,92380,180.0,0
8265,92381,62.62,0
8266,92382,1008.83,0
8267,92383,139.23,0
8268,92384,87.75,0
8269,92385,486.5,0
8270,92386,616.8,0
8271,92387,211.99,0
8272,92388,59.99,0
8273,92389,171.7,0
8274,92390,71.53,1
8275,92391,46.03,0
8276,92392,990.0,0
8277,92393,16.99,0
8278,92394,81.3,0
8279,92395,51.05,0
8280,92396,975.0,0
8281,92397,710.0,0
8282,92398,3.6,0
8283,92399,395.0,0
8284,92400,1875.0,0
8285,92401,1060.86,0
8286,92402,102.0,0
8287,92403,1773.0,0
8288,92404,13.58,0
8289,92405,220.0,0
8290,92406,118.05,0
8291,92407,191.2,0
8292,92408,23.25,0
8293,92409,199.89,0
8294,92410,601.24,0
8295,92411,568.98,1
8296,92412,116.98,0
8297,92413,530.77,0
8298,92414,157.2,0
8299,92415,550.68,0
8300,92416,56.4,0
8301,92417,155.76,0
8302,92418,14.88,0
8303,92419,339.0,0
8304,92420,80.71,0
8305,92421,974.22,0
8306,92422,229.97,0
8307,92423,99.96,0
8308,92424,62.27,0
8309,92425,142.0,0
8310,92426,33.5,0
8311,92427,56.09,0
8312,92428,20.82,0
8313,92429,1310.0,0
8314,92430,60.75,0
8315,92431,41.8,0
8316,92432,22.81,0
8317,92433,20.12,0
8318,92434,346.6,0
8319,92435,6.99,0
8320,92436,248.46,0
8321,92437,121.23,0
8322,92438,5.39,0
8323,92439,91.95,0
8324,92440,820.0,0
8325,92441,26.25,0
8326,92442,680.0,0
8327,92443,2000.0,0
8328,92444,89.8,0
8329,92445,181.44,0
8330,92446,1697.92,0
8331,92447,102.0,0
8332,92448,66.99,0
8333,92449,39.19,0
8334,92450,2300.0,0
8335,92451,150.1,0
8336,92452,1299.0,0
8337,92453,102.9,0
8338,92454,516.0,0
8339,92455,99.0,0
8340,92456,547.69,0
8341,92457,32.2,0
8342,92458,51.84,0
8343,92459,331.54,0
8344,92460,26.21,0
8345,92461,209.45,0
8346,92462,22.4,0
8347,92463,204.78,0
8348,92464,2341.0,0
8349,92465,770.0,0
8350,92466,135.0,0
8351,92467,462.85,0
8352,92468,16.5,0
8353,92469,18.56,0
8354,92470,263.35,0
8355,92471,2499.0,0
8356,92472,68.85,0
8357,92473,225.65,0
8358,92474,472.6,0
8359,92475,30.9,0
8360,92476,2051.95,0
8361,92477,25.18,0
8362,92478,1587.0,0
8363,92479,990.0,0
8364,92480,23.26,0
8365,92481,80.6,0
8366,92482,2.11,0
8367,92483,439.95,0
8368,92484,107.76,0
8369,92485,488.0,0
8370,92486,49.95,0
8371,92487,1286.0,0
8372,92488,569.0,0
8373,92489,650.42,0
8374,92490,10.37,0
8375,92491,71.7,0
8376,92492,107.96,0
8377,92493,137.41,0
8378,92494,757.99,0
8379,92495,96.0,0
8380,92496,1490.87,0
8381,92497,1291.0,0
8382,92498,127.87,0
8383,92499,230.94,0
8384,92500,70.2,0
8385,92501,22.25,0
8386,92502,67.2,0
8387,92503,227.5,0
8388,92504,8.46,0
8389,92505,209.9,0
8390,92506,98.99,0
8391,92507,6.66,0
8392,92508,125.0,0
8393,92509,83.6,0
8394,92510,340.0,0
8395,92511,1069.98,0
8396,92512,13.0,0
8397,92513,59.0,0
8398,92514,1072.86,0
8399,92515,200.0,0
8400,92516,1045.0,0
8401,92517,247.44,0
8402,92518,345.8,0
8403,92519,75.0,0
8404,92520,1587.0,0
8405,92521,37.52,0
8406,92522,145.0,0
8407,92523,1500.0,0
8408,92524,122.19,0
8409,92525,59.88,0
8410,92526,769.7,0
8411,92527,29.51,0
8412,92528,669.09,0
8413,92529,262.5,0
8414,92530,200.0,0
8415,92531,32.25,0
8416,92532,28.55,0
8417,92533,155.81,0
8418,92534,225.54,0
8419,92535,2400.0,0
8420,92536,30.0,0
8421,92537,859.17,0
8422,92538,109.5,0
8423,92539,585.0,0
8424,92540,452.96,0
8425,92541,42.0,0
8426,92542,40.66,0
8427,92543,159.52,0
8428,92544,370.0,0
8429,92545,38.4,0
8430,92546,15.94,0
8431,92547,172.48,0
8432,92548,746.0,0
8433,92549,84.0,0
8434,92550,169.68,0
8435,92551,97.74,0
8436,92552,155.64,0
8437,92553,1129.2,0
8438,92554,3.75,0
8439,92555,79.0,0
8440,92556,2169.1,0
8441,92557,50.0,0
8442,92558,274.34,0
8443,92559,49.9,0
8444,92560,99.99,0
8445,92561,949.5,0
8446,92562,425.0,0
8447,92563,330.0,0
8448,92564,98.99,0
8449,92565,66.12,0
8450,92566,247.44,0
8451,92567,207.63,0
8452,92568,1503.66,0
8453,92569,99.0,0
8454,92570,357.12,0
8455,92571,323.46,0
8456,92572,175.2,0
8457,92573,177.34,0
8458,92574,21.16,0
8459,92575,140.0,0
8460,92576,24.95,0
8461,92577,72.55,0
8462,92578,32.94,0
8463,92579,69.38,0
8464,92580,379.32,0
8465,92581,636.16,0
8466,92582,72.96,0
8467,92583,513.94,0
8468,92584,393.62,0
8469,92585,2444.0,0
8470,92586,283.45,0
8471,92587,759.0,0
8472,92588,36.9,0
8473,92589,75.0,0
8474,92590,352.54,0
8475,92591,2499.0,0
8476,92592,1010.51,0
8477,92593,82.47,0
8478,92594,586.95,0
8479,92595,636.63,1
8480,92596,7.49,0
8481,92597,689.85,0
8482,92598,53.0,0
8483,92599,10.9,0
8484,92600,250.0,0
8485,92601,1590.0,0
8486,92602,31.08,0
8487,92603,35.35,0
8488,92604,543.09,0
8489,92605,251.45,0
8490,92606,330.14,0
8491,92607,262.99,0
8492,92608,990.0,0
8493,92609,30.0,0
8494,92610,100.67,0
8495,92611,161.64,0
8496,92612,268.28,0
8497,92613,550.0,0
8498,92614,638.0,0
8499,92615,10.8,0
8500,92616,642.85,0
8501,92617,134.96,0
8502,92618,8.5,0
8503,92619,10.9,0
8504,92620,138.53,0
8505,92621,30.94,0
8506,92622,6.4,0
8507,92623,106.99,0
8508,92624,1894.0,0
8509,92625,3.62,0
8510,92626,62.0,0
8511,92627,29.99,0
8512,92628,1856.04,0
8513,92629,3.62,0
8514,92630,3.62,0
8515,92631,148.56,0
8516,92632,3.62,0
8517,92633,8.8,0
8518,92634,9.57,0
8519,92635,8.5,0
8520,92636,8.5,0
8521,92637,1507.38,0
8522,92638,133.15,0
8523,92639,6.45,0
8524,92640,2044.17,1
8525,92641,567.79,0
8526,92642,3.62,0
8527,92643,6.4,0
8528,92644,257.94,0
8529,92645,42.46,0
8530,92646,21.15,0
8531,92647,16.93,0
8532,92648,15.0,0
8533,92649,3.62,0
8534,92650,426.83,1
8535,92651,670.81,0
8536,92652,3.8,0
8537,92653,59.0,0
8538,92654,140.0,0
8539,92655,4.37,0
8540,92656,6.95,0
8541,92657,3.62,0
8542,92658,112.27,1
8543,92659,3.8,0
8544,92660,272.16,0
8545,92661,6.07,0
8546,92662,150.0,0
8547,92663,83.97,0
8548,92664,8.8,0
8549,92665,8.8,0
8550,92666,372.87,0
8551,92667,488.3,0
8552,92668,322.16,0
8553,92669,727.0,0
8554,92670,6.62,0
8555,92671,377.86,0
8556,92672,6.62,0
8557,92673,54.98,0
8558,92674,3.62,0
8559,92675,6.95,0
8560,92676,1457.78,0
8561,92677,362.48,0
8562,92678,1801.14,0
8563,92679,3.74,0
8564,92680,6.7,0
8565,92681,15.4,0
8566,92682,3.74,0
8567,92683,23.55,0
8568,92684,29.87,0
8569,92685,3.8,0
8570,92686,1290.58,0
8571,92687,3.67,0
8572,92688,510.71,0
8573,92689,3.85,0
8574,92690,30.94,0
8575,92691,364.0,0
8576,92692,148.09,0
8577,92693,52.75,0
8578,92694,199.99,0
8579,92695,237.15,0
8580,92696,251.48,0
8581,92697,50.84,1
8582,92698,1156.0,0
8583,92699,510.0,0
8584,92700,600.0,0
8585,92701,124.71,1
8586,92702,250.0,0
8587,92703,2093.45,0
8588,92704,1959.38,0
8589,92705,44.86,0
8590,92706,250.0,0
8591,92707,294.22,0
8592,92708,536.57,0
8593,92709,79.95,0
8594,92710,630.03,0
8595,92711,225.0,0
8596,92712,65.13,0
8597,92713,125.0,0
8598,92714,1216.07,1
8599,92715,22.89,0
8600,92716,1959.38,0
8601,92717,7.2,0
8602,92718,90.7,0
8603,92719,850.0,0
8604,92720,225.0,0
8605,92721,350.0,0
8606,92722,370.1,1
8607,92723,117.1,0
8608,92724,133.15,0
8609,92725,1252.08,0
8610,92726,146.88,0
8611,92727,248.11,0
8612,92728,64.01,0
8613,92729,96.5,0
8614,92730,308.75,0
8615,92731,73.95,0
8616,92732,61.0,0
8617,92733,8.62,0
8618,92734,31.71,0
8619,92735,1355.0,0
8620,92736,167.44,0
8621,92737,3.62,0
8622,92738,611.25,0
8623,92739,421.8,0
8624,92740,789.0,0
8625,92741,69.67,0
8626,92742,62.4,0
8627,92743,15.4,0
8628,92744,25.1,0
8629,92745,88.0,0
8630,92746,7.0,0
8631,92747,3.62,0
8632,92748,369.0,0
8633,92749,3.62,0
8634,92750,176.3,0
8635,92751,14.0,0
8636,92752,36.69,1
8637,92753,1822.15,0
8638,92754,150.0,0
8639,92755,2429.56,0
8640,92756,75.0,0
8641,92757,3.62,0
8642,92758,18.96,0
8643,92759,3.62,0
8644,92760,39.09,0
8645,92761,7.4,0
8646,92762,1144.85,0
8647,92763,20.9,0
8648,92764,447.84,0
8649,92765,1174.0,0
8650,92766,35.4,0
8651,92767,5264.89,1
8652,92768,1195.67,0
8653,92769,49.91,0
8654,92770,19.05,0
8655,92771,3.62,0
8656,92772,216.0,0
8657,92773,99.6,0
8658,92774,16.46,0
8659,92775,3.62,0
8660,92776,161.88,0
8661,92777,121.9,0
8662,92778,115.62,0
8663,92779,200.0,0
8664,92780,127.62,0
8665,92781,90.0,0
8666,92782,59.52,0
8667,92783,39.91,0
8668,92784,183.6,0
8669,92785,205.0,0
8670,92786,88.47,0
8671,92787,58.7,0
8672,92788,3.28,0
8673,92789,36.52,0
8674,92790,388.35,0
8675,92791,70.0,0
8676,92792,39.74,0
8677,92793,30.88,0
8678,92794,3.8,0
8679,92795,3.62,0
8680,92796,199.0,0
8681,92797,244.8,0
8682,92798,150.0,0
8683,92799,290.3,0
8684,92800,21.38,0
8685,92801,454.58,0
8686,92802,124.07,0
8687,92803,2492.0,0
8688,92804,11.46,0
8689,92805,951.11,0
8690,92806,51.5,0
8691,92807,201.49,0
8692,92808,196.96,0
8693,92809,49.91,0
8694,92810,180.0,0
8695,92811,67.5,0
8696,92812,31.77,0
8697,92813,797.72,0
8698,92814,691.57,0
8699,92815,179.0,0
8700,92816,227.31,0
8701,92817,45.97,0
8702,92818,62.09,1
8703,92819,16.25,0
8704,92820,22.87,0
8705,92821,166.0,0
8706,92822,54.95,1
8707,92823,10.86,0
8708,92824,1400.0,0
8709,92825,57.58,0
8710,92826,20.16,0
8711,92827,3.67,0
8712,92828,3.75,0
8713,92829,117.03,0
8714,92830,195.0,0
8715,92831,50.0,0
8716,92832,22.87,0
8717,92833,87.98,0
8718,92834,348.6,0
8719,92835,34.81,0
8720,92836,85.47,0
8721,92837,29.95,0
8722,92838,9.7,0
8723,92839,21.08,0
8724,92840,202.92,0
8725,92841,160.75,0
8726,92842,768.0,0
8727,92843,453.75,0
8728,92844,11.99,0
8729,92845,895.5,0
8730,92846,130.39,0
8731,92847,3.62,0
8732,92848,61.0,0
8733,92849,75.0,0
8734,92850,175.0,0
8735,92851,97.0,0
8736,92852,31.63,1
8737,92853,31.7,0
8738,92854,219.96,0
8739,92855,246.75,0
8740,92856,262.25,0
8741,92857,310.0,0
8742,92858,3.8,0
8743,92859,59.92,0
8744,92860,3.62,0
8745,92861,368.0,0
8746,92862,611.0,0
8747,92863,826.71,0
8748,92864,353.2,0
8749,92865,39.1,1
8750,92866,85.66,0
8751,92867,209.0,0
8752,92868,244.0,0
8753,92869,853.99,0
8754,92870,188.07,0
8755,92871,995.0,0
8756,92872,34.81,0
8757,92873,568.1,0
8758,92874,181.34,0
8759,92875,1604.95,0
8760,92876,75.42,0
8761,92877,260.0,0
8762,92878,232.89,0
8763,92879,226.14,0
8764,92880,10.08,0
8765,92881,560.0,0
8766,92882,34.81,0
8767,92883,36.34,0
8768,92884,1016.6,0
8769,92885,11.46,0
8770,92886,740.97,0
8771,92887,39.39,0
8772,92888,167.9,0
8773,92889,63.6,0
8774,92890,177.75,0
8775,92891,3.62,0
8776,92892,256.02,0
8777,92893,21.95,0
8778,92894,29.97,0
8779,92895,149.0,0
8780,92896,145.0,0
8781,92897,46.72,0
8782,92898,54.6,0
8783,92899,948.75,0
8784,92900,1605.46,1
8785,92901,577.5,0
8786,92902,845.0,0
8787,92903,195.0,0
8788,92904,300.0,0
8789,92905,3.62,0
8790,92906,1133.19,0
8791,92907,136.77,1
8792,92908,50.0,0
8793,92909,3.62,0
8794,92910,2114.13,0
8795,92911,835.42,0
8796,92912,2284.2,0
8797,92913,290.0,0
8798,92914,326.0,0
8799,92915,13.75,0
8800,92916,7.87,0
8801,92917,600.0,0
8802,92918,35.95,0
8803,92919,43.75,0
8804,92920,3.67,0
8805,92921,450.0,0
8806,92922,9.6,0
8807,92923,25.87,1
8808,92924,325.0,0
8809,92925,360.0,0
8810,92926,1051.67,0
8811,92927,1461.76,0
8812,92928,43.0,0
8813,92929,497.43,0
8814,92930,36.92,0
8815,92931,300.0,0
8816,92932,11.38,0
8817,92933,45.97,0
8818,92934,16.25,0
8819,92935,40.41,0
8820,92936,149.8,0
8821,92937,110.0,0
8822,92938,1000.0,0
8823,92939,754.6,0
8824,92940,59.28,0
8825,92941,8.31,0
8826,92942,3.62,0
8827,92943,3.62,0
8828,92944,1912.0,0
8829,92945,13.97,0
8830,92946,335.0,0
8831,92947,37.78,0
8832,92948,199.99,0
8833,92949,72.5,0
8834,92950,83.3,0
8835,92951,3.62,0
8836,92952,30.0,0
8837,92953,75.0,0
8838,92954,3.62,0
8839,92955,145.0,0
8840,92956,21.6,0
8841,92957,1604.95,0
8842,92958,285.0,0
8843,92959,1890.0,0
8844,92960,675.0,0
8845,92961,53.95,0
8846,92962,40.0,0
8847,92963,500.2,0
8848,92964,19.07,0
8849,92965,188.07,0
8850,92966,1195.0,0
8851,92967,702.0,0
8852,92968,50.98,0
8853,92969,15.0,0
8854,92970,3.19,0
8855,92971,46.94,0
8856,92972,28.78,0
8857,92973,468.44,0
8858,92974,31.71,0
8859,92975,20.28,0
8860,92976,53.75,0
8861,92977,145.07,0
8862,92978,188.4,0
8863,92979,205.0,0
8864,92980,48.0,0
8865,92981,3.62,0
8866,92982,10.79,0
8867,92983,4.37,0
8868,92984,730.32,0
8869,92985,525.75,0
8870,92986,99.0,0
8871,92987,32.75,0
8872,92988,2459.15,0
8873,92989,55.67,0
8874,92990,1050.12,0
8875,92991,14.99,0
8876,92992,23.01,0
8877,92993,33.98,0
8878,92994,3.8,0
8879,92995,445.0,0
8880,92996,223.28,0
8881,92997,96.0,0
8882,92998,96.8,0
8883,92999,3.72,0
8884,93000,13.98,0
8885,93001,3.62,0
8886,93002,1960.0,0
8887,93003,280.0,0
8888,93004,110.6,0
8889,93005,56.25,0
8890,93006,14.6,0
8891,93007,780.0,0
8892,93008,93.07,0
8893,93009,249.27,0
8894,93010,44.6,0
8895,93011,3.67,0
8896,93012,233.59,0
8897,93013,24.0,0
8898,93014,217.98,0
8899,93015,265.6,0
8900,93016,171.33,0
8901,93017,49.74,0
8902,93018,71.45,0
8903,93019,57.6,0
8904,93020,295.0,0
8905,93021,3.62,0
8906,93022,2.82,0
8907,93023,3.67,0
8908,93024,3.67,0
8909,93025,625.92,0
8910,93026,13.59,0
8911,93027,710.0,0
8912,93028,377.57,0
8913,93029,199.36,0
8914,93030,995.0,0
8915,93031,440.0,0
8916,93032,30.03,0
8917,93033,218.99,0
8918,93034,954.0,0
8919,93035,501.13,0
8920,93036,269.85,0
8921,93037,68.64,0
8922,93038,1231.5,0
8923,93039,247.5,0
8924,93040,25.9,0
8925,93041,865.92,0
8926,93042,107.33,0
8927,93043,109.99,0
8928,93044,545.0,0
8929,93045,1.46,0
8930,93046,1693.36,0
8931,93047,122.37,0
8932,93048,56.0,0
8933,93049,26.57,0
8934,93050,99.9,0
8935,93051,345.42,0
8936,93052,782.22,0
8937,93053,936.8,0
8938,93054,1456.18,0
8939,93055,29.99,0
8940,93056,64.35,0
8941,93057,43.94,0
8942,93058,674.45,0
8943,93059,93.0,0
8944,93060,195.3,0
8945,93061,47.97,0
8946,93062,100.0,0
8947,93063,47.97,0
8948,93064,8.61,0
8949,93065,682.35,0
8950,93066,320.14,1
8951,93067,300.0,0
8952,93068,430.52,0
8953,93069,317.4,0
8954,93070,205.45,0
8955,93071,295.0,0
8956,93072,179.76,0
8957,93073,39.5,0
8958,93074,215.0,0
8959,93075,67.58,1
8960,93076,8.28,0
8961,93077,498.02,0
8962,93078,199.0,0
8963,93079,153.57,0
8964,93080,162.9,0
8965,93081,529.75,0
8966,93082,45.0,0
8967,93083,32.67,0
8968,93084,1495.0,0
8969,93085,1900.0,0
8970,93086,1327.46,0
8971,93087,69.94,0
8972,93088,162.5,0
8973,93089,189.95,0
8974,93090,2351.1,0
8975,93091,40.64,0
8976,93092,1741.46,0
8977,93093,31.5,0
8978,93094,517.4,0
8979,93095,2163.2,0
8980,93096,196.0,0
8981,93097,1125.0,0
8982,93098,381.0,0
8983,93099,759.22,0
8984,93100,106.45,0
8985,93101,19.95,0
8986,93102,24.95,0
8987,93103,162.0,0
8988,93104,1861.0,0
8989,93105,249.79,0
8990,93106,6.56,0
8991,93107,54.95,0
8992,93108,3.9,0
8993,93109,1962.0,0
8994,93110,97.3,0
8995,93111,44.0,0
8996,93112,190.0,0
8997,93113,85.0,0
8998,93114,82.47,0
8999,93115,69.8,0
9000,93116,23.1,0
9001,93117,327.5,0
9002,93118,192.11,0
9003,93119,59.58,0
9004,93120,597.28,0
9005,93121,762.0,0
9006,93122,54.0,0
9007,93123,1.0,0
9008,93124,117.75,1
9009,93125,1062.9,0
9010,93126,199.0,0
9011,93127,369.29,0
9012,93128,197.22,0
9013,93129,143.22,0
9014,93130,545.95,0
9015,93131,32.5,0
9016,93132,100.0,0
9017,93133,26.42,0
9018,93134,1303.62,0
9019,93135,668.32,0
9020,93136,308.0,0
9021,93137,23.76,0
9022,93138,45.03,0
9023,93139,430.4,0
9024,93140,113.16,0
9025,93141,23.19,0
9026,93142,674.45,0
9027,93143,234.0,0
9028,93144,38.59,0
9029,93145,4.68,0
9030,93146,1.56,0
9031,93147,443.97,0
9032,93148,198.8,0
9033,93149,395.0,0
9034,93150,1128.0,0
9035,93151,2391.7,0
9036,93152,19.95,0
9037,93153,399.06,0
9038,93154,31.43,0
9039,93155,308.4,0
9040,93156,38.4,0
9041,93157,16.32,0
9042,93158,50.74,0
9043,93159,485.0,0
9044,93160,343.15,0
9045,93161,20.16,0
9046,93162,195.0,0
9047,93163,117.76,0
9048,93164,409.5,0
9049,93165,90.82,0
9050,93166,12.0,0
9051,93167,35.17,0
9052,93168,1186.0,0
9053,93169,15.0,0
9054,93170,100.32,0
9055,93171,332.81,0
9056,93172,98.58,0
9057,93173,20.5,0
9058,93174,359.21,0
9059,93175,153.81,0
9060,93176,78.28,0
9061,93177,2049.89,0
9062,93178,68.64,0
9063,93179,335.0,0
9064,93180,24.95,0
9065,93181,105.0,0
9066,93182,532.38,0
9067,93183,153.9,0
9068,93184,30.24,0
9069,93185,71.4,0
9070,93186,271.15,0
9071,93187,37.95,0
9072,93188,70.7,0
9073,93189,98.25,0
9074,93190,10.42,0
9075,93191,582.19,0
9076,93192,37.09,0
9077,93193,1593.0,0
9078,93194,219.99,0
9079,93195,39.91,0
9080,93196,47.72,0
9081,93197,162.89,0
9082,93198,29.63,0
9083,93199,221.5,0
9084,93200,1591.41,0
9085,93201,249.9,0
9086,93202,10.7,0
9087,93203,645.0,0
9088,93204,56.6,0
9089,93205,196.0,0
9090,93206,38.81,0
9091,93207,34.85,1
9092,93208,619.44,0
9093,93209,801.4,0
9094,93210,6.49,0
9095,93211,425.0,0
9096,93212,79.0,0
9097,93213,14.0,0
9098,93214,161.4,0
9099,93215,167.18,0
9100,93216,3.95,0
9101,93217,82.0,0
9102,93218,10.0,0
9103,93219,120.0,0
9104,93220,354.85,0
9105,93221,560.4,0
9106,93222,86.35,0
9107,93223,3.2,0
9108,93224,345.97,0
9109,93225,2310.49,0
9110,93226,199.0,0
9111,93227,1719.15,0
9112,93228,153.79,0
9113,93229,176.32,0
9114,93230,267.78,0
9115,93231,89.98,0
9116,93232,328.73,0
