,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_week_diff_sum_3,cardnum_merchantnum_30,cardnum_amount_month_diff_max_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,merchantnum_amount_sum_7,cardnum_amount_sum_7,merchantnum_amount_max_3,merchantnum_amount_week_diff_sum_1,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_max_3,cardnum_amount_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_3,cardnum_zip_30,cardnum_merchantnum_15,merchantnum_amount_week_diff_max_1,Fraud
7716,1103.72,-945.4013066678592,-375.1092176434506,-550.3684352869012,12,115.8130423791822,327.99,-898.1647881040892,638.0,1199.48,263.92,-550.3684352869012,96.07491380763169,-175.2592176434506,516.19,-136.45695762081786,-472.7639152416357,13,10,-175.2592176434506,0
7717,329.02,-549.3384352869011,-549.3384352869011,-597.924303835819,3,-161.30695762081785,261.37,-471.73391524163566,6471.55,329.02,239.07,-200.10921764345062,-200.10921764345062,-200.10921764345062,239.07,-161.30695762081785,-539.3839152416357,3,2,-200.10921764345062,0
7718,260.65,-617.7084352869012,-617.7084352869012,-799.2535214792696,22,-225.72695762081784,499.22,-540.1039152416357,499.22,325.65,214.2,-489.50843528690115,-264.5292176434506,-224.97921764345062,174.65,-186.17695762081783,-701.9108728624535,22,5,-224.97921764345062,0
7719,98.45,-725.5851759632865,-409.1992176434506,-409.1992176434506,5,-331.9069576208178,29.98,-702.3039152416358,29.98,98.45,29.98,-409.1992176434506,-316.38595831983594,-409.1992176434506,68.47,-370.3969576208177,-370.3969576208177,5,4,-409.1992176434506,0
7720,26.5,-412.6792176434506,-412.6792176434506,-412.6792176434506,5,-373.8769576208178,26.5,-373.8769576208178,26.5,26.5,26.5,-412.6792176434506,-412.6792176434506,-412.6792176434506,26.5,-373.8769576208178,-373.8769576208178,4,1,-412.6792176434506,0
7721,92.61,-1609.7836112501873,-1250.2876529303521,-432.1792176434506,10,-364.3769576208178,7.0,-1508.8978304832713,7.0,1426.1,7.0,-432.1792176434506,-359.4959583198359,-432.1792176434506,36.0,-393.3769576208178,-393.3769576208178,7,7,-432.1792176434506,0
7722,168.49,-2027.406088217253,-2027.406088217253,-6680.347628181784,4,-341.2369576208178,1540.94,-1833.3947881040888,2952.4999999999995,168.49,518.8,-2940.892958791056,-380.0392176434506,79.62078235654934,59.14,118.42304237918209,-6466.599152416357,2,3,79.62078235654934,0
7723,33.0,-826.2943038358189,-422.6792176434506,-2665.433866248743,3,-383.8769576208178,313.5,-767.7539152416357,453.0,1018.0,132.0,-729.8584352869012,-403.6150861923684,-307.1792176434506,16.5,-268.37695762081785,-2489.138703345725,2,3,-307.1792176434506,0
7724,186.17,-253.00921764345063,-253.00921764345063,-253.00921764345063,3,-214.20695762081783,186.17,-214.20695762081783,186.17,186.17,186.17,-253.00921764345063,-253.00921764345063,-253.00921764345063,186.17,-214.20695762081783,-214.20695762081783,3,2,-253.00921764345063,0
7725,25.97,-413.20921764345053,-413.20921764345053,-413.20921764345053,12,-374.4069576208178,25.97,-374.4069576208178,25.97,680.82,25.97,-413.20921764345053,-413.20921764345053,-413.20921764345053,25.97,-374.4069576208178,-374.4069576208178,12,8,-413.20921764345053,0
7726,1061.56,622.3807823565494,622.3807823565494,622.3807823565494,5,661.1830423791821,1061.56,661.1830423791821,1061.56,3311.56,1061.56,622.3807823565494,622.3807823565494,622.3807823565494,1061.56,661.1830423791821,661.1830423791821,5,2,622.3807823565494,0
7727,1108.17,668.9907823565495,668.9907823565495,2846.7964785207305,3,707.7930423791822,4145.27,707.7930423791822,4145.27,1108.17,2271.6,2501.411564713099,668.9907823565495,1832.4207823565494,1108.17,1871.223042379182,2944.1391271375464,3,2,1832.4207823565494,0
7728,2481.14,342.4363061359938,1252.4115647130986,9842.190437587076,19,705.6230423791823,11961.83,479.2552118959108,20444.17,3363.4800000000005,5661.15,666.8207823565493,666.8207823565493,5241.034913807631,1106.0,5260.773042379182,9959.945211895909,17,9,666.8207823565493,0
7729,650.95,-997.1203519265732,-680.8384352869012,-254.24921764345058,10,24.89304237918213,184.93,-950.5578304832712,184.93,829.95,184.93,-254.24921764345058,40.41404168016408,-254.24921764345058,425.27,-215.44695762081784,-215.44695762081784,9,6,-254.24921764345058,0
7730,465.03,-852.5076529303519,-852.5076529303519,-852.5076529303519,8,-229.36695762081783,465.03,-736.1008728624536,465.03,1969.83,171.01,-852.5076529303519,-268.16921764345057,-268.16921764345057,171.01,-229.36695762081783,-736.1008728624536,7,5,-268.16921764345057,0
7731,638.46,-624.7543936067373,-390.86843528690133,-7111.436845825235,12,79.02304237918213,1549.03,-562.6708728624536,2960.59,685.98,518.8,-3371.982176434507,40.22078235654936,79.62078235654934,479.4,118.42304237918209,-6858.886110037175,11,4,79.62078235654934,0
7732,91.95,-347.2292176434506,-347.2292176434506,-347.2292176434506,5,-308.4269576208178,91.95,-308.4269576208178,91.95,91.95,91.95,-347.2292176434506,-347.2292176434506,-347.2292176434506,91.95,-308.4269576208178,-308.4269576208178,4,1,-347.2292176434506,0
7733,194.61,-1103.8635214792696,-737.1484352869012,-710.4684352869012,6,-301.2869576208178,167.89,-1006.5208728624536,265.89,194.61,99.09,-710.4684352869012,-340.08921764345064,-340.08921764345064,99.09,-301.2869576208178,-632.8639152416356,6,4,-340.08921764345064,0
7734,157.04,-282.13921764345065,-282.13921764345065,-282.13921764345065,2,-243.33695762081783,157.04,-243.33695762081783,157.04,157.04,157.04,-282.13921764345065,-282.13921764345065,-282.13921764345065,157.04,-243.33695762081783,-243.33695762081783,2,2,-282.13921764345065,0
7735,10423.04,8024.321862884839,1210.8207823565494,3290.705696164181,7,2099.623042379182,4150.0,8020.778254275093,4150.0,18699.0,2500.0,1210.8207823565494,2079.884913807632,2079.884913807632,2500.0,2099.623042379182,3349.2460847583643,6,7,1210.8207823565494,0
7736,55.95000000000001,-3131.5441852059166,-864.7084352869012,-15558.278121273292,9,-390.6769576208178,261.36,-3147.0656609665434,401.22000000000014,155.93999999999997,36.0,-9526.902788155914,-375.1559583198359,-365.1659583198359,9.7,-364.3769576208178,-14952.964389591074,8,3,-403.1792176434506,0
7737,1673.4,374.92647852073054,-316.33843528690124,-58.65273912272011,6,711.0030423791823,1679.0,472.26912713754655,1683.4,1899.04,1111.38,-749.9176529303517,691.2649138076317,691.2649138076317,1111.38,711.0030423791823,77.49216951672872,6,3,-20.419217643450626,0
7738,165.0,-274.17921764345056,-274.17921764345056,-274.17921764345056,7,-235.37695762081782,165.0,-235.37695762081782,165.0,430.5,165.0,-274.17921764345056,-274.17921764345056,-274.17921764345056,165.0,-235.37695762081782,-235.37695762081782,7,5,-274.17921764345056,0
7739,2985.1,916.9145618810584,-659.3584352869012,37910.328713739706,19,1216.723042379182,48432.27,983.2152118959108,48432.27,2985.1,2096.45,-385.1792176434506,1196.9849138076315,1676.3349138076314,1617.1,1696.0730423791822,38422.846059479554,20,6,-385.1792176434506,0
7740,93.0,-346.1792176434506,-346.1792176434506,-71.32517596328648,6,-307.3769576208178,752.71,-307.3769576208178,815.64,392.99,659.71,-346.1792176434506,-346.1792176434506,274.85404168016413,93.0,259.3330423791822,-48.04391524163566,6,5,-346.1792176434506,0
7741,1038.99,160.63156471309884,160.63156471309884,-2104.4154021028576,7,594.6230423791823,2728.28,238.23608475836429,4592.710000000001,1038.99,804.82,-740.3484352869012,555.8207823565493,419.9640416801642,995.0,404.4430423791822,-2076.2434914498144,7,4,-345.15921764345063,0
7742,2348.78,-3400.402100291923,-1235.3153058607038,-7524.816063468686,6,434.6230423791822,1574.83,-3256.49740669145,2986.39,4846.78,518.8,-3785.361394077958,414.8849138076316,79.62078235654934,835.0,118.42304237918209,-7233.463067657993,5,6,79.62078235654934,0
7743,2541.67,1663.3115647130987,1663.3115647130987,-339.1892176434506,15,2041.3030423791822,99.99,1740.916084758364,99.99,2541.67,99.99,-339.1892176434506,2002.5007823565493,-339.1892176434506,2441.68,-300.3869576208178,-300.3869576208178,15,8,-339.1892176434506,0
7744,699.0,-160.294303835819,-69.17921764345061,-69.17921764345061,9,-30.37695762081785,370.0,-101.75391524163571,370.0,699.0,370.0,-69.17921764345061,-69.17921764345061,-69.17921764345061,370.0,-30.37695762081785,-30.37695762081785,7,4,-69.17921764345061,0
7745,1346.58,468.2215647130988,468.2215647130988,814.4007823565494,7,853.2030423791821,1253.58,545.8260847583642,1253.58,1646.57,1253.58,814.4007823565494,814.4007823565494,814.4007823565494,1253.58,853.2030423791821,853.2030423791821,7,6,814.4007823565494,0
7746,2794.0999999999995,1037.3831294261977,1037.3831294261977,759.3715647130988,22,764.9630423791822,1637.73,1192.5921695167285,1637.73,3086.8499999999995,1165.34,759.3715647130988,726.1607823565494,726.1607823565494,1165.34,764.9630423791822,836.9760847583642,20,12,726.1607823565494,0
7747,1185.75,-792.8530509227942,-343.6792176434506,-343.6792176434506,8,324.62304237918215,95.5,-816.1347881040892,95.5,2063.33,95.5,-343.6792176434506,340.1440416801641,-343.6792176434506,725.0,-304.8769576208178,-304.8769576208178,9,7,-343.6792176434506,0
7748,243.69,-580.3451759632866,-339.21921764345063,-339.21921764345063,3,-256.64695762081783,99.96,-557.0639152416356,731.7900000000002,243.69,99.96,-339.21921764345063,-241.1259583198359,-339.21921764345063,143.73,-300.41695762081787,-300.41695762081787,3,2,-339.21921764345063,0
7749,94.55,-344.6292176434506,-344.6292176434506,-344.6292176434506,1,-305.8269576208178,94.55,-305.8269576208178,94.55,94.55,94.55,-344.6292176434506,-344.6292176434506,-344.6292176434506,94.55,-305.8269576208178,-305.8269576208178,1,1,-344.6292176434506,0
7750,904.44,-795.0844762205555,-370.5592176434506,-1117.518780056375,17,133.5630423791822,1441.3000000000004,-697.0678304832712,7689.139999999998,2072.17,486.45,-733.0784352869011,113.82491380763169,66.33491380763161,533.94,86.07304237918216,-960.961745724907,16,12,-362.51921764345065,0
7751,608.48,169.3007823565494,169.3007823565494,169.3007823565494,8,208.10304237918217,608.48,208.10304237918217,745.96,1393.48,608.48,169.3007823565494,169.3007823565494,169.3007823565494,608.48,208.10304237918217,208.10304237918217,8,5,169.3007823565494,0
7752,214.08,-645.214303835819,-231.43921764345058,-231.43921764345058,14,-192.63695762081784,207.74,-586.6739152416358,1668.92,2564.2,207.74,-231.43921764345058,-231.43921764345058,-231.43921764345058,207.74,-192.63695762081784,-192.63695762081784,15,10,-231.43921764345058,0
7753,295.68,-1368.5853483480232,-351.3792176434506,-959.1911342831224,11,-286.3969576208178,249.7,-1305.827830483271,249.7,369.68,131.95,-351.3792176434506,-306.1350861923684,-252.9059583198359,113.98,-268.42695762081786,-951.4308728624536,10,5,-351.3792176434506,0
7754,1963.67,646.1323470696483,646.1323470696483,-388.0292176434505,6,1466.923042379182,51.15,762.5391271375464,51.15,1995.64,51.15,-388.0292176434505,1428.1207823565494,-388.0292176434505,1867.3,-349.22695762081787,-349.22695762081787,6,4,-388.0292176434505,0
7755,1003.4,-240.75026215565487,-44.84921764345063,-44.84921764345063,8,108.70304237918215,394.33,-197.73087286245357,394.33,1237.12,394.33,-44.84921764345063,124.22404168016406,-44.84921764345063,509.08,-6.046957620817863,-6.046957620817863,9,3,-44.84921764345063,0
7756,320.17,-558.1884352869013,-558.1884352869013,-187.80921764345058,2,-149.00695762081784,251.37,-480.5839152416357,251.37,320.17,251.37,-187.80921764345058,-187.80921764345058,-187.80921764345058,251.37,-149.00695762081784,-149.00695762081784,2,2,-187.80921764345058,0
7757,231.09,-2403.985305860704,-2403.985305860704,-1901.978697442556,4,-337.77695762081777,220.53,-2171.171745724907,220.53,231.09,91.02,-1198.017652930352,-376.57921764345065,-329.0950861923684,62.6,-309.35695762081787,-1781.354788104089,2,3,-376.57921764345065,0
7758,401.94,-861.274393606737,-747.3584352869012,-3489.9495263968406,14,-129.43695762081785,1394.2,-799.1908728624535,1653.03,2215.01,484.8,-329.9792176434506,-113.91595831983592,99.94404168016409,270.94,84.42304237918216,-3410.3234914498144,14,6,-329.9792176434506,0
7759,4143.68,2002.1071711063614,894.0831294261975,-15982.05733891674,9,2099.623042379182,276.76,2141.795211895911,416.6200000000002,5554.11,36.0,-9950.682005799365,2060.8207823565494,-365.1659583198359,2500.0,-364.3769576208178,-15337.941347211892,10,6,-403.1792176434506,0
7760,52.89,-1210.3243936067372,-842.4684352869012,-1230.5835214792696,6,-380.9869576208178,67.89,-1148.2408728624534,67.89,83.74,32.0,-842.4684352869012,-367.8559583198359,-388.1150861923684,19.39,-368.3769576208178,-1133.2408728624534,4,4,-419.7892176434506,0
7761,139.92000000000002,-1524.3453483480234,-389.1792176434506,-389.1792176434506,0,-350.3769576208178,50.0,-1461.587830483271,50.0,240.5,50.0,-389.1792176434506,-363.77595831983587,-389.1792176434506,50.0,-350.3769576208178,-350.3769576208178,0,0,-389.1792176434506,0
7762,428.84,-10.339217643450636,-10.339217643450636,-10.339217643450636,6,28.463042379182127,428.84,28.463042379182127,428.84,3427.25,428.84,-10.339217643450636,-10.339217643450636,-10.339217643450636,428.84,28.463042379182127,28.463042379182127,5,3,-10.339217643450636,0
7763,1246.38,-382.6262204754908,-359.9192176434506,-1509.4530838921935,3,241.02304237918213,1908.66,-355.1278304832714,3565.37,1246.38,568.06,-644.6576529303517,256.5440416801641,147.94491380763156,641.4,167.6830423791821,-1294.355660966543,3,3,-46.43921764345061,0
7764,830.93,6.8948240367134295,-288.1792176434506,-540.1035214792696,5,279.5530423791821,758.3700000000001,30.176084758364247,4207.79,830.93,516.19,-636.1784352869013,295.07404168016404,96.07491380763169,679.93,115.8130423791822,-442.76087286245354,5,2,-288.1792176434506,0
7765,10763.04,7925.142645241388,1111.6415647130991,-99.17921764345058,7,2099.623042379182,340.0,7960.401296654275,340.0,19039.0,340.0,-99.17921764345058,2079.884913807632,-99.17921764345058,2500.0,-60.376957620817855,-60.376957620817855,6,7,-99.17921764345058,0
7766,302.99,-1434.6627391227207,-1067.947652930352,-330.7992176434506,7,-291.9969576208178,108.38,-1298.5178304832714,108.38,302.99,108.38,-330.7992176434506,-330.7992176434506,-330.7992176434506,108.38,-291.9969576208178,-291.9969576208178,7,5,-330.7992176434506,0
7767,4824.87,707.5632552131993,-1209.007652930352,-2443.174619746308,19,1094.6230423791824,2828.7,821.1004237918214,4693.130000000001,4824.87,804.82,-1079.1076529303516,1074.8849138076316,419.9640416801642,1495.0,404.4430423791822,-2376.200449070632,17,9,-338.7592176434506,0
7768,4908.120000000001,3205.7263887498125,2296.6123470696484,14165.952910443726,7,1569.8530423791822,19963.72,3306.6121695167285,22326.48,6365.120000000001,1970.23,3733.032347069649,1531.0507823565495,1531.0507823565495,1970.23,1569.8530423791822,14358.442593308548,8,3,1531.0507823565495,1
7769,945.6,121.5648240367135,-307.1792176434506,-307.1792176434506,10,413.22304237918223,132.0,144.84608475836433,132.0,1418.38,132.0,-307.1792176434506,428.7440416801641,-307.1792176434506,813.6,-268.37695762081785,-268.37695762081785,10,8,-307.1792176434506,0
7770,296.82,-2777.434523504154,-2777.434523504154,-2275.4279150860066,4,-334.6469576208178,286.26,-2505.818703345725,286.26,296.82,91.02,-1571.4668705738025,-373.4492176434506,-329.0950861923684,65.73,-309.35695762081787,-2116.001745724907,2,3,-373.4492176434506,0
7771,2425.580000000001,-3762.781317935375,-1597.6945235041544,1292.735696164181,7,434.6230423791822,2152.03,-3580.0743643122682,3722.84,4923.58,2075.23,-362.3792176434506,414.8849138076316,1655.1149138076316,835.0,1674.8530423791822,1351.2760847583645,6,7,-362.3792176434506,0
7772,818.18,-41.114303835818994,294.2007823565494,-592.7586974425562,5,333.00304237918215,1529.75,17.42608475836431,6125.669999999999,1154.43,733.38,49.602347069648154,294.2007823565494,294.2007823565494,733.38,333.00304237918215,-472.13478810408935,4,4,294.2007823565494,0
7773,684.46,-559.6902621556549,-373.1192176434506,-373.1192176434506,11,66.02304237918213,66.06,-516.6708728624535,66.06,1200.25,66.06,-373.1192176434506,81.54404168016406,-373.1192176434506,466.4,-334.3169576208178,-334.3169576208178,7,8,-373.1192176434506,0
7774,3514.56,2655.265696164181,1960.8207823565494,16126.773692800276,10,1999.6230423791824,22363.72,2713.806084758364,24726.48,3521.18,2400.0,5693.8531294261975,1960.8207823565494,1960.8207823565494,2400.0,1999.6230423791824,16358.065635687732,8,3,1960.8207823565494,1
7775,80.0,-2039.6395624129239,-432.1792176434506,-845.2943038358189,9,-372.6269576208178,14.0,-1921.8847881040888,14.0,80.0,7.0,-432.1792176434506,-392.3650861923684,-413.1150861923684,27.75,-393.3769576208178,-786.7539152416357,6,7,-432.1792176434506,0
7776,1647.81,1208.6307823565496,1208.6307823565496,111.59630613599349,2,1247.4330423791819,2250.3,1247.4330423791819,2890.890000000001,1647.81,1647.81,914.1415647130988,1208.6307823565496,1208.6307823565496,1647.81,1247.4330423791819,248.41521189591072,2,2,1208.6307823565496,0
7777,3046.83,1328.241392328362,-121.47843528690123,-1118.1263000426252,5,1869.6230423791824,5151.21,1445.3221695167285,6950.95,3046.83,919.69,-762.1384352869012,1849.884913807632,499.5749138076317,2270.0,519.3130423791822,-854.4443643122676,5,5,-376.2992176434506,0
7778,1470.61,-632.8345659914738,-832.5184352869012,-408.5392176434506,5,526.8430423791822,30.64,-531.2747881040892,712.35,2582.05,30.64,-408.5392176434506,507.1049138076317,-408.5392176434506,927.22,-369.7369576208178,-369.7369576208178,7,3,-408.5392176434506,0
7779,3863.41,496.7510404017891,464.18312942619764,52.591212786525716,25,1417.7830423791822,2579.02,660.3943390334573,5654.02,4707.3600000000015,797.3,-281.71687057380245,1378.9807823565493,412.44404168016405,1818.16,396.9230423791821,176.7582542750929,21,12,254.82078235654942,0
7780,7.24,-871.1184352869012,-871.1184352869012,-16417.61655656019,5,-396.75695762081773,280.38,-793.5139152416357,420.2400000000002,10.98,36.0,-10386.241223442816,-435.5592176434506,-365.1659583198359,3.62,-364.3769576208178,-15734.69830483271,5,2,-403.1792176434506,0
7781,14.09,-1303.4476529303518,-1303.4476529303518,-16853.175774203646,2,-393.7069576208177,284.0,-1187.0408728624534,423.8600000000001,37.35,36.0,-10821.800441086269,-432.5092176434506,-365.1659583198359,6.67,-364.3769576208178,-16131.455262453524,1,1,-403.1792176434506,0
7782,49.5,-1248.9735214792695,-845.3584352869012,-3088.1130838921936,3,-383.8769576208178,330.0,-1151.6308728624535,469.5,1034.5,132.0,-1152.5376529303521,-403.6150861923684,-307.1792176434506,16.5,-268.37695762081785,-2873.015660966543,2,3,-307.1792176434506,0
7783,415.02,-829.1302621556549,-131.65921764345063,-2492.6548281471287,9,-92.85695762081787,854.94,-786.1108728624536,1756.89,1670.37,326.44,-914.7076529303515,-131.65921764345063,-93.67508619236837,307.52,-73.93695762081784,-2348.075660966543,9,7,-131.65921764345063,0
